Master_id,temp_acc_year,Accnt year,acc_year/id,date_from,Assess year,assess_year/id,reg_id,name,wakf_id/id,line_1,line_2,line_3
5826,,1995-1996,__export__.account_fiscalyear_457,7/29/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3836,317,__export__.res_partner_6747,0,0,0
5827,,1996-1997,__export__.account_fiscalyear_154,7/29/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3836,317,__export__.res_partner_6747,0,0,0
5828,,1999-2000,__export__.account_fiscalyear_157,7/29/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3836,317,__export__.res_partner_6747,0,0,0
5829,,2000-2001,__export__.account_fiscalyear_158,7/29/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3836,317,__export__.res_partner_6747,0,0,0
5837,,2004-2005,__export__.account_fiscalyear_162,11/9/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3836,317,__export__.res_partner_6747,0,0,0
5840,,2005-2006,__export__.account_fiscalyear_163,9/11/2007 0:00,2007-2008,__export__.account_fiscalyear_165,3836,317,__export__.res_partner_6747,0,0,0
5841,,2006-2007,__export__.account_fiscalyear_164,9/11/2007 0:00,2007-2008,__export__.account_fiscalyear_165,3836,317,__export__.res_partner_6747,0,0,0
5843,,2007-2008,__export__.account_fiscalyear_165,3/11/2009 0:00,2008-2009,__export__.account_fiscalyear_166,3836,317,__export__.res_partner_6747,0,0,0
5856,,2008-2009,__export__.account_fiscalyear_166,11/11/2009 0:00,2009-2010,__export__.account_fiscalyear_167,3836,317,__export__.res_partner_6747,0,0,0
5862,,2002-2003,__export__.account_fiscalyear_160,6/1/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3843,319,__export__.res_partner_8508,0,0,0
5865,,2003-2004,__export__.account_fiscalyear_161,7/1/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3843,319,__export__.res_partner_8508,0,0,0
5867,,2004-2005,__export__.account_fiscalyear_162,7/3/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3843,319,__export__.res_partner_8508,0,0,0
5868,,2005-2006,__export__.account_fiscalyear_163,12/29/2006 0:00,2006-2007,__export__.account_fiscalyear_164,3843,319,__export__.res_partner_8508,0,0,0
5869,,2006-2007,__export__.account_fiscalyear_164,7/24/2007 0:00,2007-2008,__export__.account_fiscalyear_165,3843,319,__export__.res_partner_8508,0,0,0
5870,,2007-2008,__export__.account_fiscalyear_165,9/19/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3843,319,__export__.res_partner_8508,0,0,0
5871,,2008-2009,__export__.account_fiscalyear_166,12/1/2009 0:00,2009-2010,__export__.account_fiscalyear_167,3843,319,__export__.res_partner_8508,0,0,0
5873,,1995-1996,__export__.account_fiscalyear_457,11/7/1998 0:00,1998-1999,__export__.account_fiscalyear_156,3800,322,__export__.res_partner_5550,0,0,0
5874,,1996-1997,__export__.account_fiscalyear_154,11/7/1998 0:00,1998-1999,__export__.account_fiscalyear_156,3800,322,__export__.res_partner_5550,0,0,0
5875,,1997-1998,__export__.account_fiscalyear_155,11/7/1998 0:00,1998-1999,__export__.account_fiscalyear_156,3800,322,__export__.res_partner_5550,0,0,0
5877,,1998-1999,__export__.account_fiscalyear_156,2/5/2000 0:00,1999-2000,__export__.account_fiscalyear_157,3800,322,__export__.res_partner_5550,0,0,0
5878,,1999-2000,__export__.account_fiscalyear_157,8/5/2000 0:00,2000-2001,__export__.account_fiscalyear_158,3800,322,__export__.res_partner_5550,0,0,0
5907,,2007-2008,__export__.account_fiscalyear_165,5/29/2009 0:00,2009-2010,__export__.account_fiscalyear_167,3800,322,__export__.res_partner_5550,0,0,0
5914,,2008-2009,__export__.account_fiscalyear_166,7/3/2009 0:00,2009-2010,__export__.account_fiscalyear_167,3800,322,__export__.res_partner_5550,0,0,0
5975,,2003-2004,__export__.account_fiscalyear_161,11/8/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3853,325,__export__.res_partner_5601,0,0,0
5982,,2006-2007,__export__.account_fiscalyear_164,5/15/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3853,325,__export__.res_partner_5601,0,0,0
5986,,2007-2008,__export__.account_fiscalyear_165,9/25/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3853,325,__export__.res_partner_5601,0,0,0
5987,,2008-2009,__export__.account_fiscalyear_166,11/12/2009 0:00,2009-2010,__export__.account_fiscalyear_167,3853,325,__export__.res_partner_5601,0,0,0
6021,,2002-2003,__export__.account_fiscalyear_160,7/16/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3856,326,__export__.res_partner_2458,0,0,0
6023,,2003-2004,__export__.account_fiscalyear_161,6/2/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3856,326,__export__.res_partner_2458,0,0,0
6034,,2004-2005,__export__.account_fiscalyear_162,8/27/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3856,326,__export__.res_partner_2458,0,0,0
6037,,2005-2006,__export__.account_fiscalyear_163,6/16/2006 0:00,2006-2007,__export__.account_fiscalyear_164,3856,326,__export__.res_partner_2458,0,0,0
6044,,2006-2007,__export__.account_fiscalyear_164,5/1/2007 0:00,2007-2008,__export__.account_fiscalyear_165,3856,326,__export__.res_partner_2458,0,0,0
6045,,2007-2008,__export__.account_fiscalyear_165,9/5/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3856,326,__export__.res_partner_2458,0,0,0
6051,,2008-2009,__export__.account_fiscalyear_166,5/26/2009 0:00,2009-2010,__export__.account_fiscalyear_167,3856,326,__export__.res_partner_2458,0,0,0
6065,,1995-1996,__export__.account_fiscalyear_457,8/8/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3596,327,__export__.res_partner_3181,0,0,0
6066,,1996-1997,__export__.account_fiscalyear_154,8/8/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3596,327,__export__.res_partner_3181,0,0,0
6067,,1997-1998,__export__.account_fiscalyear_155,8/8/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3596,327,__export__.res_partner_3181,0,0,0
6072,,1998-1999,__export__.account_fiscalyear_156,8/8/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3596,327,__export__.res_partner_3181,0,0,0
6073,,1999-2000,__export__.account_fiscalyear_157,8/8/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3596,327,__export__.res_partner_3181,0,0,0
6074,,2000-2001,__export__.account_fiscalyear_158,8/8/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3596,327,__export__.res_partner_3181,0,0,0
6076,,2001-2002,__export__.account_fiscalyear_159,8/8/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3596,327,__export__.res_partner_3181,0,0,0
6081,,2002-2003,__export__.account_fiscalyear_160,11/26/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3596,327,__export__.res_partner_3181,0,0,0
6082,,2003-2004,__export__.account_fiscalyear_161,11/26/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3596,327,__export__.res_partner_3181,0,0,0
6085,,2004-2005,__export__.account_fiscalyear_162,7/16/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3596,327,__export__.res_partner_3181,0,0,0
6086,,2005-2006,__export__.account_fiscalyear_163,5/5/2006 0:00,2006-2007,__export__.account_fiscalyear_164,3596,327,__export__.res_partner_3181,0,0,0
6088,,2006-2007,__export__.account_fiscalyear_164,6/20/2007 0:00,2007-2008,__export__.account_fiscalyear_165,3596,327,__export__.res_partner_3181,0,0,0
6091,,2007-2008,__export__.account_fiscalyear_165,5/3/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3596,327,__export__.res_partner_3181,0,0,0
6092,,2008-2009,__export__.account_fiscalyear_166,5/12/2009 0:00,2009-2010,__export__.account_fiscalyear_167,3596,327,__export__.res_partner_3181,0,0,0
6097,,1995-1996,__export__.account_fiscalyear_457,9/14/2001 0:00,2001-2002,__export__.account_fiscalyear_159,3851,324,__export__.res_partner_2311,0,0,0
6098,,1996-1997,__export__.account_fiscalyear_154,9/14/2001 0:00,2001-2002,__export__.account_fiscalyear_159,3851,324,__export__.res_partner_2311,0,0,0
6099,,1997-1998,__export__.account_fiscalyear_155,10/22/2001 0:00,2001-2002,__export__.account_fiscalyear_159,3851,324,__export__.res_partner_2311,0,0,0
6100,,1998-1999,__export__.account_fiscalyear_156,12/31/2001 0:00,2001-2002,__export__.account_fiscalyear_159,3851,324,__export__.res_partner_2311,0,0,0
6101,,1999-2000,__export__.account_fiscalyear_157,12/31/2001 0:00,2001-2002,__export__.account_fiscalyear_159,3851,324,__export__.res_partner_2311,0,0,0
6102,,2000-2001,__export__.account_fiscalyear_158,2/5/2002 0:00,2001-2002,__export__.account_fiscalyear_159,3851,324,__export__.res_partner_2311,0,0,0
6103,,2002-2003,__export__.account_fiscalyear_160,3/9/2004 0:00,2003-2004,__export__.account_fiscalyear_161,3851,324,__export__.res_partner_2311,0,0,0
6104,,2003-2004,__export__.account_fiscalyear_161,12/9/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3851,324,__export__.res_partner_2311,0,0,0
6210,,1995-1996,__export__.account_fiscalyear_457,1/17/2003 0:00,2002-2003,__export__.account_fiscalyear_160,3858,337,__export__.res_partner_7276,0,0,0
6211,,2001-2002,__export__.account_fiscalyear_159,1/17/2003 0:00,2002-2003,__export__.account_fiscalyear_160,3858,337,__export__.res_partner_7276,0,0,0
6212,,1996-1997,__export__.account_fiscalyear_154,1/16/2003 0:00,2002-2003,__export__.account_fiscalyear_160,3858,337,__export__.res_partner_7276,0,0,0
6213,,1997-1998,__export__.account_fiscalyear_155,1/16/2003 0:00,2002-2003,__export__.account_fiscalyear_160,3858,337,__export__.res_partner_7276,0,0,0
6215,,1998-1999,__export__.account_fiscalyear_156,1/16/2003 0:00,2002-2003,__export__.account_fiscalyear_160,3858,337,__export__.res_partner_7276,0,0,0
6217,,1999-2000,__export__.account_fiscalyear_157,1/16/2003 0:00,2002-2003,__export__.account_fiscalyear_160,3858,337,__export__.res_partner_7276,0,0,0
6219,,2000-2001,__export__.account_fiscalyear_158,1/16/2003 0:00,2002-2003,__export__.account_fiscalyear_160,3858,337,__export__.res_partner_7276,0,0,0
6282,,1991-1992,__export__.account_fiscalyear_453,11/26/1996 0:00,1996-1997,__export__.account_fiscalyear_154,3886,339,__export__.res_partner_6828,0,0,0
6283,,1992-1993,__export__.account_fiscalyear_454,11/26/1996 0:00,1996-1997,__export__.account_fiscalyear_154,3886,339,__export__.res_partner_6828,0,0,0
6284,,1993-1994,__export__.account_fiscalyear_455,11/26/1996 0:00,1996-1997,__export__.account_fiscalyear_154,3886,339,__export__.res_partner_6828,0,0,0
6285,,1994-1995,__export__.account_fiscalyear_456,11/26/1996 0:00,1996-1997,__export__.account_fiscalyear_154,3886,339,__export__.res_partner_6828,0,0,0
6286,,1995-1996,__export__.account_fiscalyear_457,11/26/1996 0:00,1996-1997,__export__.account_fiscalyear_154,3886,339,__export__.res_partner_6828,0,0,0
6298,,1994-1995,__export__.account_fiscalyear_456,11/23/1995 0:00,1995-1996,__export__.account_fiscalyear_457,3889,340,__export__.res_partner_2046,0,0,0
6476,,2006-2007,__export__.account_fiscalyear_164,7/23/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3910,349,__export__.res_partner_1825,0,0,0
6477,,2007-2008,__export__.account_fiscalyear_165,7/23/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3910,349,__export__.res_partner_1825,0,0,0
6478,,2008-2009,__export__.account_fiscalyear_166,10/20/2009 0:00,2009-2010,__export__.account_fiscalyear_167,3910,349,__export__.res_partner_1825,0,0,0
6513,,1995-1996,__export__.account_fiscalyear_457,7/22/1996 0:00,1996-1997,__export__.account_fiscalyear_154,3841,351,__export__.res_partner_3363,0,0,0
6523,,2002-2003,__export__.account_fiscalyear_160,6/5/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3841,351,__export__.res_partner_3363,0,0,0
6524,,2003-2004,__export__.account_fiscalyear_161,10/30/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3841,351,__export__.res_partner_3363,0,0,0
6549,,2002-2003,__export__.account_fiscalyear_160,5/13/2003 0:00,2003-2004,__export__.account_fiscalyear_161,6471,2856,__export__.res_partner_6858,0,0,0
6550,,1994-1995,__export__.account_fiscalyear_456,5/26/1995 0:00,1995-1996,__export__.account_fiscalyear_457,3921,356,__export__.res_partner_3600,0,0,0
6551,,1995-1996,__export__.account_fiscalyear_457,7/22/1996 0:00,1996-1997,__export__.account_fiscalyear_154,3921,356,__export__.res_partner_3600,0,0,0
6552,,1996-1997,__export__.account_fiscalyear_154,11/26/1997 0:00,1997-1998,__export__.account_fiscalyear_155,3921,356,__export__.res_partner_3600,0,0,0
6553,,1997-1998,__export__.account_fiscalyear_155,8/17/2000 0:00,2000-2001,__export__.account_fiscalyear_158,3921,356,__export__.res_partner_3600,0,0,0
6554,,1998-1999,__export__.account_fiscalyear_156,8/17/2000 0:00,2000-2001,__export__.account_fiscalyear_158,3921,356,__export__.res_partner_3600,0,0,0
6555,,1999-2000,__export__.account_fiscalyear_157,8/17/2000 0:00,2000-2001,__export__.account_fiscalyear_158,3921,356,__export__.res_partner_3600,0,0,0
6556,,2000-2001,__export__.account_fiscalyear_158,8/17/2002 0:00,2002-2003,__export__.account_fiscalyear_160,3921,356,__export__.res_partner_3600,0,0,0
6557,,2001-2002,__export__.account_fiscalyear_159,8/17/2002 0:00,2002-2003,__export__.account_fiscalyear_160,3921,356,__export__.res_partner_3600,0,0,0
6558,,2002-2003,__export__.account_fiscalyear_160,12/11/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3921,356,__export__.res_partner_3600,0,0,0
6559,,2003-2004,__export__.account_fiscalyear_161,10/13/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3921,356,__export__.res_partner_3600,0,0,0
6562,,2004-2005,__export__.account_fiscalyear_162,4/26/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3921,356,__export__.res_partner_3600,0,0,0
6567,,2005-2006,__export__.account_fiscalyear_163,5/30/2006 0:00,2006-2007,__export__.account_fiscalyear_164,3921,356,__export__.res_partner_3600,0,0,0
6568,,2006-2007,__export__.account_fiscalyear_164,7/24/2007 0:00,2007-2008,__export__.account_fiscalyear_165,3921,356,__export__.res_partner_3600,0,0,0
6569,,2007-2008,__export__.account_fiscalyear_165,6/21/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3921,356,__export__.res_partner_3600,0,0,0
6575,,2008-2009,__export__.account_fiscalyear_166,12/29/2009 0:00,2009-2010,__export__.account_fiscalyear_167,3921,356,__export__.res_partner_3600,0,0,0
6604,,2001-2002,__export__.account_fiscalyear_159,2/11/1995 0:00,1994-1995,__export__.account_fiscalyear_456,6768,2829,__export__.res_partner_3595,0,0,0
6606,,2000-2001,__export__.account_fiscalyear_158,2/11/1995 0:00,1994-1995,__export__.account_fiscalyear_456,6768,2829,__export__.res_partner_3595,0,0,0
6620,,2004-2005,__export__.account_fiscalyear_162,1/8/2006 0:00,2005-2006,__export__.account_fiscalyear_163,6424,2833,__export__.res_partner_851,0,0,0
6621,,2005-2006,__export__.account_fiscalyear_163,4/27/2006 0:00,2006-2007,__export__.account_fiscalyear_164,6424,2833,__export__.res_partner_851,0,0,0
6622,,2006-2007,__export__.account_fiscalyear_164,5/19/2007 0:00,2007-2008,__export__.account_fiscalyear_165,6424,2833,__export__.res_partner_851,0,0,0
6623,,2007-2008,__export__.account_fiscalyear_165,8/22/2008 0:00,2008-2009,__export__.account_fiscalyear_166,6424,2833,__export__.res_partner_851,0,0,0
6624,,2008-2009,__export__.account_fiscalyear_166,6/25/2009 0:00,2009-2010,__export__.account_fiscalyear_167,6424,2833,__export__.res_partner_851,0,0,0
6643,,2000-2001,__export__.account_fiscalyear_158,4/23/2002 0:00,2002-2003,__export__.account_fiscalyear_160,3893,341,__export__.res_partner_4665,0,0,0
6867,,1997-1998,__export__.account_fiscalyear_155,11/8/1999 0:00,1999-2000,__export__.account_fiscalyear_157,6734,2860,__export__.res_partner_7123,0,0,0
6868,,1998-1999,__export__.account_fiscalyear_156,11/8/1999 0:00,1999-2000,__export__.account_fiscalyear_157,6734,2860,__export__.res_partner_7123,0,0,0
7793,,1990-1991,__export__.account_fiscalyear_452,4/19/2003 0:00,2003-2004,__export__.account_fiscalyear_161,3602,403,__export__.res_partner_8480,0,0,0
7823,,2003-2004,__export__.account_fiscalyear_161,3/16/2005 0:00,2004-2005,__export__.account_fiscalyear_162,3846,404,__export__.res_partner_7198,0,0,0
8126,,1998-1999,__export__.account_fiscalyear_156,6/3/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3615,364,__export__.res_partner_2371,0,0,0
8127,,1999-2000,__export__.account_fiscalyear_157,6/3/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3615,364,__export__.res_partner_2371,0,0,0
8128,,2000-2001,__export__.account_fiscalyear_158,6/3/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3615,364,__export__.res_partner_2371,0,0,0
8129,,2001-2002,__export__.account_fiscalyear_159,6/3/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3615,364,__export__.res_partner_2371,0,0,0
8130,,2002-2003,__export__.account_fiscalyear_160,6/3/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3615,364,__export__.res_partner_2371,0,0,0
8131,,2003-2004,__export__.account_fiscalyear_161,11/26/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3615,364,__export__.res_partner_2371,0,0,0
8140,,2004-2005,__export__.account_fiscalyear_162,4/23/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3615,364,__export__.res_partner_2371,0,0,0
8143,,2005-2006,__export__.account_fiscalyear_163,5/5/2006 0:00,2006-2007,__export__.account_fiscalyear_164,3615,364,__export__.res_partner_2371,0,0,0
8145,,2006-2007,__export__.account_fiscalyear_164,4/13/2007 0:00,2007-2008,__export__.account_fiscalyear_165,3615,364,__export__.res_partner_2371,0,0,0
8156,,2007-2008,__export__.account_fiscalyear_165,5/3/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3615,364,__export__.res_partner_2371,0,0,0
8166,,2008-2009,__export__.account_fiscalyear_166,4/25/2009 0:00,2009-2010,__export__.account_fiscalyear_167,3615,364,__export__.res_partner_2371,0,0,0
8175,,2002-2003,__export__.account_fiscalyear_160,6/8/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3609,365,__export__.res_partner_2417,0,0,0
8184,,1998-1999,__export__.account_fiscalyear_156,7/16/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3609,365,__export__.res_partner_2417,0,0,0
8185,,1999-2000,__export__.account_fiscalyear_157,7/16/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3609,365,__export__.res_partner_2417,0,0,0
8188,,2000-2001,__export__.account_fiscalyear_158,7/16/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3609,365,__export__.res_partner_2417,0,0,0
8189,,2003-2004,__export__.account_fiscalyear_161,7/16/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3609,365,__export__.res_partner_2417,0,0,0
8192,,2001-2002,__export__.account_fiscalyear_159,8/10/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3609,365,__export__.res_partner_2417,0,0,0
8195,,2004-2005,__export__.account_fiscalyear_162,6/23/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3609,365,__export__.res_partner_2417,0,0,0
8196,,2005-2006,__export__.account_fiscalyear_163,4/30/2007 0:00,2007-2008,__export__.account_fiscalyear_165,3609,365,__export__.res_partner_2417,0,0,0
8197,,2006-2007,__export__.account_fiscalyear_164,3/29/2008 0:00,2007-2008,__export__.account_fiscalyear_165,3609,365,__export__.res_partner_2417,0,0,0
8198,,2007-2008,__export__.account_fiscalyear_165,1/12/2010 0:00,2009-2010,__export__.account_fiscalyear_167,3609,365,__export__.res_partner_2417,0,0,0
8199,,2008-2009,__export__.account_fiscalyear_166,1/12/2010 0:00,2009-2010,__export__.account_fiscalyear_167,3609,365,__export__.res_partner_2417,0,0,0
8200,,1998-1999,__export__.account_fiscalyear_156,10/6/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3618,366,__export__.res_partner_7399,0,0,0
8201,,1999-2000,__export__.account_fiscalyear_157,10/6/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3618,366,__export__.res_partner_7399,0,0,0
8202,,2000-2001,__export__.account_fiscalyear_158,10/6/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3618,366,__export__.res_partner_7399,0,0,0
8203,,2001-2002,__export__.account_fiscalyear_159,10/6/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3618,366,__export__.res_partner_7399,0,0,0
8204,,2002-2003,__export__.account_fiscalyear_160,10/6/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3618,366,__export__.res_partner_7399,0,0,0
8205,,2003-2004,__export__.account_fiscalyear_161,10/6/2004 0:00,2004-2005,__export__.account_fiscalyear_162,3618,366,__export__.res_partner_7399,0,0,0
8206,,2004-2005,__export__.account_fiscalyear_162,6/29/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3618,366,__export__.res_partner_7399,0,0,0
8207,,2005-2006,__export__.account_fiscalyear_163,6/24/2006 0:00,2006-2007,__export__.account_fiscalyear_164,3618,366,__export__.res_partner_7399,0,0,0
8208,,2006-2007,__export__.account_fiscalyear_164,6/20/2007 0:00,2007-2008,__export__.account_fiscalyear_165,3618,366,__export__.res_partner_7399,0,0,0
8211,,2007-2008,__export__.account_fiscalyear_165,7/22/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3618,366,__export__.res_partner_7399,0,0,0
8212,,2008-2009,__export__.account_fiscalyear_166,7/13/2009 0:00,2009-2010,__export__.account_fiscalyear_167,3618,366,__export__.res_partner_7399,0,0,0
8213,,2001-2002,__export__.account_fiscalyear_159,8/22/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3619,367,__export__.res_partner_3485,0,0,0
8214,,2002-2003,__export__.account_fiscalyear_160,8/22/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3619,367,__export__.res_partner_3485,0,0,0
8215,,2003-2004,__export__.account_fiscalyear_161,8/22/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3619,367,__export__.res_partner_3485,0,0,0
8216,,2004-2005,__export__.account_fiscalyear_162,8/22/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3619,367,__export__.res_partner_3485,0,0,0
8217,,2005-2006,__export__.account_fiscalyear_163,8/22/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3619,367,__export__.res_partner_3485,0,0,0
8218,,2006-2007,__export__.account_fiscalyear_164,11/23/2007 0:00,2007-2008,__export__.account_fiscalyear_165,3619,367,__export__.res_partner_3485,0,0,0
8219,,2007-2008,__export__.account_fiscalyear_165,11/26/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3619,367,__export__.res_partner_3485,0,0,0
8347,,2003-2004,__export__.account_fiscalyear_161,3/5/2005 0:00,2004-2005,__export__.account_fiscalyear_162,3975,386,__export__.res_partner_2830,0,0,0
8360,,2005-2006,__export__.account_fiscalyear_163,6/3/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3975,386,__export__.res_partner_2830,0,0,0
8395,,2004-2005,__export__.account_fiscalyear_162,3/31/2005 0:00,2004-2005,__export__.account_fiscalyear_162,3980,390,__export__.res_partner_4877,0,0,0
8408,1988-1990,1988-1990,,3/29/1995 0:00,1994-1995,__export__.account_fiscalyear_456,6021,6565,__export__.res_partner_504,0,0,0
8432,,1986-1987,__export__.account_fiscalyear_448,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3785,255,__export__.res_partner_7016,0,0,0
8433,,1991-1992,__export__.account_fiscalyear_453,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3836,317,__export__.res_partner_6747,0,0,0
8483,,2004-2005,__export__.account_fiscalyear_162,8/6/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3993,397,__export__.res_partner_6555,0,0,0
8501,,2005-2006,__export__.account_fiscalyear_163,9/30/2007 0:00,2007-2008,__export__.account_fiscalyear_165,3993,397,__export__.res_partner_6555,0,0,0
8502,,2004-2005,__export__.account_fiscalyear_162,8/6/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3995,398,__export__.res_partner_6432,0,0,0
8503,,2005-2006,__export__.account_fiscalyear_163,8/1/2006 0:00,2006-2007,__export__.account_fiscalyear_164,3995,398,__export__.res_partner_6432,0,0,0
8559,,2008-2009,__export__.account_fiscalyear_166,11/19/2009 0:00,2009-2010,__export__.account_fiscalyear_167,3602,403,__export__.res_partner_8480,0,0,0
8562,,2004-2005,__export__.account_fiscalyear_162,4/10/2005 0:00,2005-2006,__export__.account_fiscalyear_163,3846,404,__export__.res_partner_7198,0,0,0
8563,,2005-2006,__export__.account_fiscalyear_163,5/10/2006 0:00,2006-2007,__export__.account_fiscalyear_164,3846,404,__export__.res_partner_7198,0,0,0
8564,,2006-2007,__export__.account_fiscalyear_164,5/4/2007 0:00,2007-2008,__export__.account_fiscalyear_165,3846,404,__export__.res_partner_7198,0,0,0
8570,,2007-2008,__export__.account_fiscalyear_165,4/26/2008 0:00,2008-2009,__export__.account_fiscalyear_166,3846,404,__export__.res_partner_7198,0,0,0
8605,1989-1991,1989-1991,,4/3/1995 0:00,1995-1996,__export__.account_fiscalyear_457,3849,406,__export__.res_partner_5104,0,0,0
8624,,1994-1995,__export__.account_fiscalyear_456,5/28/1995 0:00,1995-1996,__export__.account_fiscalyear_457,3610,494,__export__.res_partner_6865,0,0,0
8625,,1995-1996,__export__.account_fiscalyear_457,8/1/1996 0:00,1996-1997,__export__.account_fiscalyear_154,3610,494,__export__.res_partner_6865,0,0,0
8658,,2002-2003,__export__.account_fiscalyear_160,3/14/2005 0:00,2004-2005,__export__.account_fiscalyear_162,3610,494,__export__.res_partner_6865,0,0,0
8660,,2003-2004,__export__.account_fiscalyear_161,3/14/2005 0:00,2004-2005,__export__.account_fiscalyear_162,3610,494,__export__.res_partner_6865,0,0,0
8686,,1995-1996,__export__.account_fiscalyear_457,10/4/1996 0:00,1996-1997,__export__.account_fiscalyear_154,3837,447,__export__.res_partner_379,0,0,0
8691,,2002-2003,__export__.account_fiscalyear_160,3/12/2004 0:00,2003-2004,__export__.account_fiscalyear_161,3837,447,__export__.res_partner_379,0,0,0
8692,,2003-2004,__export__.account_fiscalyear_161,2/16/2005 0:00,2004-2005,__export__.account_fiscalyear_162,3837,447,__export__.res_partner_379,0,0,0
8748,,1994-1995,__export__.account_fiscalyear_456,6/23/1995 0:00,1995-1996,__export__.account_fiscalyear_457,4012,505,__export__.res_partner_2571,0,0,0
8752,,1995-1996,__export__.account_fiscalyear_457,8/1/1996 0:00,1996-1997,__export__.account_fiscalyear_154,4012,505,__export__.res_partner_2571,0,0,0
8753,1989-1993,1989-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,4012,505,__export__.res_partner_2571,0,0,0
8769,,1993-1994,__export__.account_fiscalyear_455,12/1/1995 0:00,1995-1996,__export__.account_fiscalyear_457,3621,455,__export__.res_partner_1023,0,0,0
8770,,1994-1995,__export__.account_fiscalyear_456,12/1/1995 0:00,1995-1996,__export__.account_fiscalyear_457,3621,455,__export__.res_partner_1023,0,0,0
8772,,1995-1996,__export__.account_fiscalyear_457,11/17/1998 0:00,1998-1999,__export__.account_fiscalyear_156,3621,455,__export__.res_partner_1023,0,0,0
8775,,1996-1997,__export__.account_fiscalyear_154,1/4/1999 0:00,1998-1999,__export__.account_fiscalyear_156,3621,455,__export__.res_partner_1023,0,0,0
8776,,1997-1998,__export__.account_fiscalyear_155,1/4/1999 0:00,1998-1999,__export__.account_fiscalyear_156,3621,455,__export__.res_partner_1023,0,0,0
