approve,assess_year/id,cancel,cancel_date,certificate_no,certified_date,collection_charge,wakf_district/id,file_no,grand_total,rr_execute,recover_amount,reg_no,requisiton_no,send,partner_id/id
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-04-27,530.255,__export__.wakf_district_6,0,11135.355,FALSE,10605.1,6061,0,TRUE,__export__.res_partner_7343
TRUE,,TRUE,2010-06-18,0,2010-04-28,28.9,__export__.wakf_district_6,0,606.9,FALSE,578,1011213,0,TRUE,
TRUE,__export__.account_fiscalyear_164,FALSE,,0,2010-04-28,233,__export__.wakf_district_6,0,4893,FALSE,4660,102,0,TRUE,__export__.res_partner_8470
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-04-28,154.795,__export__.wakf_district_6,0,3250.695,FALSE,3095.9,4989,0,TRUE,__export__.res_partner_8305
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-04-29,600.7,__export__.wakf_district_6,0,12614.7,FALSE,12014,4957,0,TRUE,__export__.res_partner_3452
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-04-29,407.05,__export__.wakf_district_6,0,8548.05,FALSE,8141,4957,0,TRUE,__export__.res_partner_3452
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-04-30,3227.8,__export__.wakf_district_6,0,67783.8,FALSE,64556,4968,0,TRUE,__export__.res_partner_3874
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-04-30,2483.6,__export__.wakf_district_6,0,52155.6,FALSE,49672,4968,0,TRUE,__export__.res_partner_3874
TRUE,__export__.account_fiscalyear_164,TRUE,2011-04-18,0,2010-05-03,452.75,__export__.wakf_district_6,0,9507.75,FALSE,9055,5154,0,TRUE,__export__.res_partner_1964
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-05-03,459.5,__export__.wakf_district_6,0,9649.5,FALSE,9190,2882,0,TRUE,__export__.res_partner_6546
TRUE,__export__.account_fiscalyear_166,FALSE,,0,2010-05-03,313,__export__.wakf_district_6,0,6573,FALSE,6260,4939,0,TRUE,__export__.res_partner_2857
TRUE,__export__.account_fiscalyear_164,FALSE,,0,2010-05-03,283.227,__export__.wakf_district_6,0,5947.767,FALSE,5664.54,4941,0,TRUE,__export__.res_partner_1446
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-05-04,256.39,__export__.wakf_district_6,0,5384.19,FALSE,5127.8,4947,0,TRUE,__export__.res_partner_7062
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-05-04,615.45,__export__.wakf_district_6,0,12924.45,FALSE,12309,152,0,TRUE,__export__.res_partner_7772
TRUE,,FALSE,,0,2010-05-04,85.036,__export__.wakf_district_6,0,1785.756,FALSE,1700.72,155,0,TRUE,__export__.res_partner_5494
TRUE,__export__.account_fiscalyear_161,FALSE,,0,2010-05-04,186.1,__export__.wakf_district_6,0,3908.1,FALSE,3722,155,0,TRUE,__export__.res_partner_5494
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-05-06,262.1,__export__.wakf_district_6,0,5504.1,FALSE,5242,4913,0,TRUE,__export__.res_partner_7287
TRUE,__export__.account_fiscalyear_166,FALSE,,0,2010-05-06,376.1855,__export__.wakf_district_6,0,7899.8955,FALSE,7523.71,4916,0,TRUE,__export__.res_partner_8246
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-05-06,1236.05,__export__.wakf_district_6,0,25957.05,FALSE,24721,4846,0,TRUE,__export__.res_partner_6811
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-05-06,3480.25,__export__.wakf_district_6,0,73085.25,FALSE,69605,4924,0,TRUE,__export__.res_partner_4354
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-05-06,1236.05,__export__.wakf_district_6,0,25957.05,FALSE,24721,4846,0,TRUE,__export__.res_partner_6811
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-05-06,298.2,__export__.wakf_district_6,0,6262.2,FALSE,5964,4001,0,TRUE,__export__.res_partner_3519
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-05-06,297,__export__.wakf_district_6,0,6237,FALSE,5940,4633,0,TRUE,__export__.res_partner_3405
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-05-06,339.858,__export__.wakf_district_6,0,7137.018,FALSE,6797.16,4651,0,TRUE,__export__.res_partner_7325
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-05-07,490.35,__export__.wakf_district_6,0,10297.35,FALSE,9807,4666,0,TRUE,__export__.res_partner_2761
TRUE,__export__.account_fiscalyear_156,FALSE,,0,2010-05-07,329.05,__export__.wakf_district_6,0,6910.05,FALSE,6581,4687,0,TRUE,__export__.res_partner_1302
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-05-07,1060.35,__export__.wakf_district_6,0,22267.35,FALSE,21207,4688,0,TRUE,__export__.res_partner_8174
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-05-07,84.65,__export__.wakf_district_6,0,1777.65,FALSE,1693,4884,0,TRUE,__export__.res_partner_2039
TRUE,,FALSE,,0,2010-05-07,78.9,__export__.wakf_district_6,0,1656.9,FALSE,1578,4988,0,TRUE,__export__.res_partner_1911
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-05-07,611,__export__.wakf_district_6,0,12831,FALSE,12220,4988,0,TRUE,__export__.res_partner_1911
TRUE,__export__.account_fiscalyear_159,FALSE,,0,2010-05-10,330.3,__export__.wakf_district_6,0,6936.3,FALSE,6606,6651,0,TRUE,__export__.res_partner_1261
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-05-10,1183.6,__export__.wakf_district_6,0,24855.6,FALSE,23672,6651,0,TRUE,__export__.res_partner_1261
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-05-10,293.8,__export__.wakf_district_6,0,6169.8,FALSE,5876,6656,0,TRUE,__export__.res_partner_4071
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-05-10,489.4,__export__.wakf_district_6,0,10277.4,FALSE,9788,4886,0,TRUE,__export__.res_partner_7947
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-05-10,317.5,__export__.wakf_district_6,0,6667.5,FALSE,6350,6906,0,TRUE,__export__.res_partner_5181
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-05-10,940.75,__export__.wakf_district_6,0,19755.75,FALSE,18815,129,0,TRUE,__export__.res_partner_536
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-05-12,163.65,__export__.wakf_district_6,0,3436.65,FALSE,3273,5010,0,TRUE,__export__.res_partner_5266
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-05-12,2594.9,__export__.wakf_district_6,0,54492.9,FALSE,51898,119,0,TRUE,__export__.res_partner_8320
TRUE,__export__.account_fiscalyear_160,TRUE,2010-08-10,0,2010-05-14,1539.2,__export__.wakf_district_6,0,32323.2,FALSE,30784,48,0,TRUE,__export__.res_partner_1408
TRUE,__export__.account_fiscalyear_160,TRUE,2011-05-26,0,2010-05-14,2376.95,__export__.wakf_district_6,0,49915.95,FALSE,47539,6536,0,TRUE,__export__.res_partner_7011
TRUE,__export__.account_fiscalyear_166,TRUE,2011-04-28,0,2010-05-15,335.1,__export__.wakf_district_6,0,7037.1,FALSE,6702,5026,0,TRUE,__export__.res_partner_8180
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-05-15,322.75,__export__.wakf_district_6,0,6777.75,FALSE,6455,5027,0,TRUE,__export__.res_partner_2747
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-05-15,1152.4,__export__.wakf_district_6,0,24200.4,FALSE,23048,6611,0,TRUE,__export__.res_partner_7990
TRUE,__export__.account_fiscalyear_160,TRUE,2011-05-28,0,2010-05-15,858.3,__export__.wakf_district_6,0,18024.3,FALSE,17166,5028,0,TRUE,__export__.res_partner_605
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-05-15,322.75,__export__.wakf_district_6,0,6777.75,FALSE,6455,5030,0,TRUE,__export__.res_partner_645
TRUE,__export__.account_fiscalyear_164,FALSE,,0,2010-05-15,430.15,__export__.wakf_district_6,0,9033.15,FALSE,8603,5033,0,TRUE,__export__.res_partner_4692
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-05-15,683.5,__export__.wakf_district_6,0,14353.5,FALSE,13670,5033,0,TRUE,__export__.res_partner_4692
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-05-20,195.32,__export__.wakf_district_6,0,4101.72,FALSE,3906.4,75,0,TRUE,__export__.res_partner_5993
TRUE,__export__.account_fiscalyear_154,FALSE,,0,2010-05-20,47.8,__export__.wakf_district_6,0,1003.8,FALSE,956,4558,0,TRUE,__export__.res_partner_2000
TRUE,,FALSE,,0,2010-05-22,135.9,__export__.wakf_district_6,0,2853.9,FALSE,2718,183,0,TRUE,__export__.res_partner_2021
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-05-22,825.25,__export__.wakf_district_6,0,17330.25,FALSE,16505,183,0,TRUE,__export__.res_partner_2021
TRUE,__export__.account_fiscalyear_163,TRUE,2011-07-07,0,2010-05-22,1147.05,__export__.wakf_district_6,0,24088.05,FALSE,22941,4000,0,TRUE,__export__.res_partner_1383
TRUE,,FALSE,,0,2010-05-22,14.625,__export__.wakf_district_6,0,307.125,FALSE,292.5,46,0,TRUE,__export__.res_partner_4822
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-05-22,547.35,__export__.wakf_district_6,0,11494.35,FALSE,10947,3951,0,TRUE,__export__.res_partner_1753
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-05-29,160.2,__export__.wakf_district_6,0,3364.2,FALSE,3204,4865,0,TRUE,__export__.res_partner_4082
TRUE,__export__.account_fiscalyear_161,FALSE,,0,2010-05-31,459.05,__export__.wakf_district_6,0,9640.05,FALSE,9181,5049,0,TRUE,__export__.res_partner_431
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-05-31,308.8,__export__.wakf_district_6,0,6484.8,FALSE,6176,5043,0,TRUE,__export__.res_partner_5519
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-01,312.08,__export__.wakf_district_6,0,6553.68,FALSE,6241.6,4904,0,TRUE,__export__.res_partner_5569
TRUE,__export__.account_fiscalyear_166,TRUE,2011-07-18,0,2010-06-01,293.8,__export__.wakf_district_6,0,6169.8,FALSE,5876,4905,0,TRUE,__export__.res_partner_786
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-06-02,171.4,__export__.wakf_district_6,0,3599.4,FALSE,3428,5052,0,TRUE,__export__.res_partner_8135
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-02,323.2,__export__.wakf_district_6,0,6787.2,FALSE,6464,5053,0,TRUE,__export__.res_partner_7080
TRUE,__export__.account_fiscalyear_160,TRUE,2012-01-21,0,2010-06-02,549.3,__export__.wakf_district_6,0,11535.3,FALSE,10986,5054,0,TRUE,__export__.res_partner_8362
TRUE,__export__.account_fiscalyear_163,TRUE,2011-02-16,0,2010-06-02,2406.1,__export__.wakf_district_6,0,50528.1,FALSE,48122,5054,0,TRUE,__export__.res_partner_8362
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-02,741.3,__export__.wakf_district_6,0,15567.3,FALSE,14826,5056,0,TRUE,__export__.res_partner_4724
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-06-03,275.3,__export__.wakf_district_6,0,5781.3,FALSE,5506,4883,0,TRUE,__export__.res_partner_4768
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-03,367.4,__export__.wakf_district_6,0,7715.4,FALSE,7348,4877,0,TRUE,__export__.res_partner_6245
TRUE,__export__.account_fiscalyear_163,TRUE,2010-06-03,0,2010-06-03,319.7,__export__.wakf_district_6,0,6713.7,FALSE,6394,4882,0,TRUE,__export__.res_partner_2569
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-06-03,319.35,__export__.wakf_district_6,0,6706.35,FALSE,6387,4882,0,TRUE,__export__.res_partner_2569
TRUE,__export__.account_fiscalyear_163,TRUE,2010-06-03,0,2010-06-03,833.25,__export__.wakf_district_6,0,17498.25,FALSE,16665,4895,0,TRUE,__export__.res_partner_6196
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-06-03,802.7,__export__.wakf_district_6,0,16856.7,FALSE,16054,4895,0,TRUE,__export__.res_partner_6196
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-06-04,736.1,__export__.wakf_district_6,0,15458.1,FALSE,14722,6294,0,TRUE,__export__.res_partner_7233
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-04,599.5,__export__.wakf_district_6,0,12589.5,FALSE,11990,6294,0,TRUE,__export__.res_partner_7233
TRUE,__export__.account_fiscalyear_166,FALSE,,0,2010-06-04,706.45,__export__.wakf_district_6,0,14835.45,FALSE,14129,6294,0,TRUE,__export__.res_partner_7233
TRUE,__export__.account_fiscalyear_166,FALSE,,0,2010-06-05,387.05,__export__.wakf_district_6,0,8128.05,FALSE,7741,4870,0,TRUE,__export__.res_partner_126
TRUE,__export__.account_fiscalyear_163,TRUE,2011-06-16,0,2010-06-07,247.3,__export__.wakf_district_6,0,5193.3,FALSE,4946,299,0,TRUE,__export__.res_partner_4483
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-06-07,688.5,__export__.wakf_district_6,0,14458.5,FALSE,13770,233,0,TRUE,__export__.res_partner_4631
TRUE,,FALSE,,0,2010-06-07,40.6645,__export__.wakf_district_6,0,853.9545,FALSE,813.29,331,0,TRUE,__export__.res_partner_1800
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-06-08,252.05,__export__.wakf_district_6,0,5293.05,FALSE,5041,308,0,TRUE,__export__.res_partner_5459
TRUE,,TRUE,2011-01-22,0,2010-06-08,0.045,__export__.wakf_district_6,0,0.945,FALSE,0.9,5384,0,TRUE,__export__.res_partner_5843
TRUE,__export__.account_fiscalyear_156,TRUE,2011-01-22,0,2010-06-08,2103.15,__export__.wakf_district_6,0,44166.15,FALSE,42063,5384,0,TRUE,__export__.res_partner_5843
TRUE,__export__.account_fiscalyear_154,FALSE,,0,2010-06-08,33.8355,__export__.wakf_district_6,0,710.5455,FALSE,676.71,4554,0,TRUE,__export__.res_partner_553
TRUE,__export__.account_fiscalyear_164,FALSE,,0,2010-06-09,479.55,__export__.wakf_district_6,0,10070.55,FALSE,9591,127,0,TRUE,__export__.res_partner_3531
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-11,257.75,__export__.wakf_district_6,0,5412.75,FALSE,5155,138,0,TRUE,__export__.res_partner_698
TRUE,__export__.account_fiscalyear_164,TRUE,2012-07-23,0,2010-06-14,322.75,__export__.wakf_district_6,0,6777.75,FALSE,6455,4156,0,TRUE,__export__.res_partner_2255
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-06-14,416.6,__export__.wakf_district_6,0,8748.6,FALSE,8332,6716,0,TRUE,__export__.res_partner_3676
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-14,308.45,__export__.wakf_district_6,0,6477.45,FALSE,6169,6214,0,TRUE,__export__.res_partner_4411
TRUE,,FALSE,,0,2010-06-16,24.65,__export__.wakf_district_6,0,517.65,FALSE,493,6066,0,TRUE,__export__.res_partner_3457
TRUE,__export__.account_fiscalyear_154,FALSE,,0,2010-06-16,1613.8,__export__.wakf_district_6,0,33889.8,FALSE,32276,424,0,TRUE,__export__.res_partner_2226
TRUE,__export__.account_fiscalyear_156,FALSE,,0,2010-06-16,560.65,__export__.wakf_district_6,0,11773.65,FALSE,11213,424,0,TRUE,__export__.res_partner_2226
TRUE,,FALSE,,0,2010-06-17,42.4,__export__.wakf_district_6,0,890.4,FALSE,848,491,0,TRUE,__export__.res_partner_6338
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-06-17,30.8,__export__.wakf_district_6,0,646.8,FALSE,616,1122492,0,TRUE,
TRUE,__export__.account_fiscalyear_164,FALSE,,0,2010-06-18,268.6,__export__.wakf_district_6,0,5640.6,FALSE,5372,5001,0,TRUE,__export__.res_partner_6246
TRUE,__export__.account_fiscalyear_164,FALSE,,0,2010-06-18,340.1,__export__.wakf_district_6,0,7142.1,FALSE,6802,5003,0,TRUE,__export__.res_partner_506
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-18,322.25,__export__.wakf_district_6,0,6767.25,FALSE,6445,4927,0,TRUE,__export__.res_partner_6845
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-18,314.8,__export__.wakf_district_6,0,6610.8,FALSE,6296,4928,0,TRUE,__export__.res_partner_5418
TRUE,,FALSE,,0,2010-06-18,28.91,__export__.wakf_district_6,0,607.11,FALSE,578.2,1011213,0,TRUE,
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-06-18,59.5,__export__.wakf_district_6,0,1249.5,FALSE,1190,1142492,0,TRUE,
TRUE,__export__.account_fiscalyear_164,TRUE,2011-07-29,0,2010-06-18,913.75,__export__.wakf_district_6,0,19188.75,FALSE,18275,1142492,0,TRUE,
TRUE,__export__.account_fiscalyear_155,FALSE,,0,2010-06-18,30.55,__export__.wakf_district_6,0,641.55,FALSE,611,1005087,0,TRUE,
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-06-19,306.7,__export__.wakf_district_6,0,6440.7,FALSE,6134,4984,0,TRUE,__export__.res_partner_856
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-06-19,556.3,__export__.wakf_district_6,0,11682.3,FALSE,11126,481,0,TRUE,__export__.res_partner_316
TRUE,__export__.account_fiscalyear_163,TRUE,2011-08-29,0,2010-06-19,256.7,__export__.wakf_district_6,0,5390.7,FALSE,5134,6079,0,TRUE,__export__.res_partner_1038
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-06-19,440.3,__export__.wakf_district_6,0,9246.3,FALSE,8806,4993,0,TRUE,__export__.res_partner_6458
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-06-19,183.385,__export__.wakf_district_6,0,3851.085,FALSE,3667.7,4936,0,TRUE,__export__.res_partner_5001
TRUE,__export__.account_fiscalyear_163,TRUE,2011-02-09,0,2010-06-21,1235,__export__.wakf_district_6,0,25935,FALSE,24700,14,0,TRUE,__export__.res_partner_4405
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-23,428.731,__export__.wakf_district_6,0,9003.351,FALSE,8574.62,64,0,TRUE,__export__.res_partner_3168
TRUE,__export__.account_fiscalyear_163,TRUE,2011-05-18,0,2010-06-23,1049.75,__export__.wakf_district_6,0,22044.75,FALSE,20995,116,0,TRUE,__export__.res_partner_8413
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-06-23,757.7,__export__.wakf_district_6,0,15911.7,FALSE,15154,16,0,TRUE,__export__.res_partner_661
TRUE,,TRUE,2010-06-25,0,2010-06-24,5.57,__export__.wakf_district_6,0,116.97,FALSE,111.4,53,0,TRUE,__export__.res_partner_4193
TRUE,__export__.account_fiscalyear_167,TRUE,2010-06-25,0,2010-06-25,539.912,__export__.wakf_district_6,0,11338.152,FALSE,10798.24,53,0,TRUE,__export__.res_partner_4193
TRUE,,FALSE,,0,2010-06-25,5.57,__export__.wakf_district_6,0,116.97,FALSE,111.4,53,0,TRUE,__export__.res_partner_4193
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-06-25,539.912,__export__.wakf_district_6,0,11338.152,FALSE,10798.24,53,0,TRUE,__export__.res_partner_4193
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-25,2562.2,__export__.wakf_district_6,0,53806.2,FALSE,51244,5384,0,TRUE,__export__.res_partner_5843
TRUE,__export__.account_fiscalyear_164,TRUE,2011-04-25,0,2010-06-26,317.8,__export__.wakf_district_6,0,6673.8,FALSE,6356,4663,0,TRUE,__export__.res_partner_7828
TRUE,__export__.account_fiscalyear_167,TRUE,2011-04-06,0,2010-06-26,5855.55,__export__.wakf_district_6,0,122966.55,FALSE,117111,4215,0,TRUE,__export__.res_partner_3309
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-06-28,292.5965,__export__.wakf_district_6,0,6144.5265,FALSE,5851.93,4831,0,TRUE,__export__.res_partner_3283
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-28,318.169,__export__.wakf_district_6,0,6681.549,FALSE,6363.38,4659,0,TRUE,__export__.res_partner_1853
TRUE,__export__.account_fiscalyear_159,TRUE,2010-06-28,0,2010-06-28,516.73,__export__.wakf_district_6,0,10851.33,FALSE,10334.6,4842,0,TRUE,__export__.res_partner_7783
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-06-28,1355.88,__export__.wakf_district_6,0,28473.48,FALSE,27117.6,4842,0,TRUE,__export__.res_partner_7783
TRUE,__export__.account_fiscalyear_166,FALSE,,0,2010-06-28,705.9,__export__.wakf_district_6,0,14823.9,FALSE,14118,4842,0,TRUE,__export__.res_partner_7783
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-28,326.1,__export__.wakf_district_6,0,6848.1,FALSE,6522,4653,0,TRUE,__export__.res_partner_172
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-06-28,2529.4,__export__.wakf_district_6,0,53117.4,FALSE,50588,424,0,TRUE,__export__.res_partner_2226
TRUE,__export__.account_fiscalyear_163,TRUE,2011-08-23,0,2010-06-29,267.7,__export__.wakf_district_6,0,5621.7,FALSE,5354,4174,0,TRUE,__export__.res_partner_6607
TRUE,,FALSE,,0,2010-06-29,83.65,__export__.wakf_district_6,0,1756.65,FALSE,1673,410,0,TRUE,__export__.res_partner_4652
TRUE,__export__.account_fiscalyear_161,FALSE,,0,2010-06-30,503.85,__export__.wakf_district_6,0,10580.85,FALSE,10077,124,0,TRUE,__export__.res_partner_4138
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-07-01,341.24,__export__.wakf_district_6,0,7166.04,FALSE,6824.8,52,0,TRUE,__export__.res_partner_508
TRUE,__export__.account_fiscalyear_164,FALSE,,0,2010-07-01,307.4,__export__.wakf_district_6,0,6455.4,FALSE,6148,58,0,TRUE,__export__.res_partner_3841
TRUE,__export__.account_fiscalyear_164,FALSE,,0,2010-07-01,328.15,__export__.wakf_district_6,0,6891.15,FALSE,6563,61,0,TRUE,__export__.res_partner_614
TRUE,__export__.account_fiscalyear_154,FALSE,,0,2010-07-01,91.3955,__export__.wakf_district_6,0,1919.3055,FALSE,1827.91,21,0,TRUE,__export__.res_partner_8081
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-07-01,606.7,__export__.wakf_district_6,0,12740.7,FALSE,12134,5023,0,TRUE,__export__.res_partner_3748
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-07-02,322.75,__export__.wakf_district_6,0,6777.75,FALSE,6455,5034,0,TRUE,__export__.res_partner_1423
TRUE,,FALSE,,0,2010-07-02,323.1,__export__.wakf_district_6,0,6785.1,FALSE,6462,82,0,TRUE,__export__.res_partner_8448
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-07-02,169.7,__export__.wakf_district_6,0,3563.7,FALSE,3394,82,0,TRUE,__export__.res_partner_8448
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-07-02,479.5,__export__.wakf_district_6,0,10069.5,FALSE,9590,82,0,TRUE,__export__.res_partner_8448
TRUE,__export__.account_fiscalyear_161,FALSE,,0,2010-07-02,546.75,__export__.wakf_district_6,0,11481.75,FALSE,10935,82,0,TRUE,__export__.res_partner_8448
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-07-03,293.7675,__export__.wakf_district_6,0,6169.1175,FALSE,5875.35,4833,0,TRUE,__export__.res_partner_4245
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-07-03,276.3,__export__.wakf_district_6,0,5802.3,FALSE,5526,4872,0,TRUE,__export__.res_partner_1761
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-07-03,1912.75,__export__.wakf_district_6,0,40167.75,FALSE,38255,126,0,TRUE,__export__.res_partner_405
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-07-03,879.7,__export__.wakf_district_6,0,18473.7,FALSE,17594,12,0,TRUE,__export__.res_partner_8256
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-07-03,1699,__export__.wakf_district_6,0,35679,FALSE,33980,173,0,TRUE,__export__.res_partner_7517
