Master_id,temp_acc_year,Accnt year,acc_year/id,date_from,Assess year,assess_year/id,reg_id,name,wakf_id/id,line_1,line_2,line_3
474,,2010-2011,__export__.account_fiscalyear_244,2014-06-27,2014-2015,__export__.account_fiscalyear_248,2931,3822,__export__.res_partner_1888,0,0,0
475,,2011-2012,__export__.account_fiscalyear_245,2014-06-27,2014-2015,__export__.account_fiscalyear_248,2931,3822,__export__.res_partner_1888,0,0,0
476,,2012-2013,__export__.account_fiscalyear_246,2013-08-26,2013-2014,__export__.account_fiscalyear_247,852,6964,__export__.res_partner_766,0,0,0
477,,2009-2010,__export__.account_fiscalyear_243,2010-10-05,2010-2011,__export__.account_fiscalyear_244,5428,3566,__export__.res_partner_8142,0,0,0
478,,2011-2012,__export__.account_fiscalyear_245,2014-01-06,2013-2014,__export__.account_fiscalyear_247,2915,3791,__export__.res_partner_5847,0,0,0
479,,2012-2013,__export__.account_fiscalyear_246,2014-01-06,2013-2014,__export__.account_fiscalyear_247,2915,3791,__export__.res_partner_5847,0,0,0
480,,2012-2013,__export__.account_fiscalyear_246,2014-04-23,2014-2015,__export__.account_fiscalyear_248,5428,3566,__export__.res_partner_8142,0,0,0
481,,2011-2012,__export__.account_fiscalyear_245,2013-09-12,2012-2013,__export__.account_fiscalyear_246,1518,5753,__export__.res_partner_980,0,0,0
482,,2012-2013,__export__.account_fiscalyear_246,2013-09-12,2013-2014,__export__.account_fiscalyear_247,1518,5753,__export__.res_partner_980,0,0,0
483,,2012-2013,__export__.account_fiscalyear_246,2014-07-23,2014-2015,__export__.account_fiscalyear_248,2944,3837,__export__.res_partner_915,0,0,0
NULL,0,,,,,,NULL,NULL,,,,
