master_id,temp_acc_year,Accnt year,acc_year/id,date_from,Assess year,assess_year/id,reg_id,name,wakf_id/id,line_1,line_2,line_3
2,,2008-2009,__export__.account_fiscalyear_185,2013-05-01,2009-2010,__export__.account_fiscalyear_186,2297,4726,__export__.res_partner_8431,0,0,0
3,,2009-2010,__export__.account_fiscalyear_186,2013-05-01,2010-2011,__export__.account_fiscalyear_187,2297,4726,__export__.res_partner_8431,0,0,0
4,,2012-2013,__export__.account_fiscalyear_189,2013-05-01,2013-2014,__export__.account_fiscalyear_190,2297,4726,__export__.res_partner_8431,0,0,0
5,,2007-2008,__export__.account_fiscalyear_184,2009-11-17,2009-2010,__export__.account_fiscalyear_186,2297,4726,__export__.res_partner_8431,0,0,0
7,,1996-1997,__export__.account_fiscalyear_173,2001-03-31,2000-2001,__export__.account_fiscalyear_177,5545,3565,__export__.res_partner_4179,0,0,0
8,,2004-2005,__export__.account_fiscalyear_181,2006-02-04,2005-2006,__export__.account_fiscalyear_182,5545,3565,__export__.res_partner_4179,0,0,0
9,,2008-2009,__export__.account_fiscalyear_185,2010-04-05,2010-2011,__export__.account_fiscalyear_187,5545,3565,__export__.res_partner_4179,0,0,0
10,,2009-2010,__export__.account_fiscalyear_186,2010-05-27,2010-2011,__export__.account_fiscalyear_187,5545,3565,__export__.res_partner_4179,0,0,0
11,,2006-2007,__export__.account_fiscalyear_183,2013-01-04,2007-2008,__export__.account_fiscalyear_184,260,7149,__export__.res_partner_2731,0,0,0
12,,2007-2008,__export__.account_fiscalyear_184,2013-01-04,2008-2009,__export__.account_fiscalyear_185,260,7149,__export__.res_partner_2731,0,0,0
13,,2008-2009,__export__.account_fiscalyear_185,2013-01-04,2009-2010,__export__.account_fiscalyear_186,260,7149,__export__.res_partner_2731,0,0,0
14,,2009-2010,__export__.account_fiscalyear_186,2013-01-04,2010-2011,__export__.account_fiscalyear_187,260,7149,__export__.res_partner_2731,0,0,0
15,,2010-2011,__export__.account_fiscalyear_187,2013-01-04,2011-2012,__export__.account_fiscalyear_188,260,7149,__export__.res_partner_2731,0,0,0
16,,2011-2012,__export__.account_fiscalyear_188,2013-01-04,2012-2013,__export__.account_fiscalyear_189,260,7149,__export__.res_partner_2731,0,0,0
17,,2009-2010,__export__.account_fiscalyear_186,2011-12-28,2010-2011,__export__.account_fiscalyear_187,379,7151,__export__.res_partner_610,0,0,0
18,,2010-2011,__export__.account_fiscalyear_187,2011-12-28,2011-2012,__export__.account_fiscalyear_188,379,7151,__export__.res_partner_610,0,0,0
19,,2006-2007,__export__.account_fiscalyear_183,2007-08-04,2007-2008,__export__.account_fiscalyear_184,5587,3559,__export__.res_partner_2690,0,0,0
20,1976-1998,1976-1998,,2006-11-22,2000-2001,__export__.account_fiscalyear_177,2889,3758,__export__.res_partner_1161,0,0,0
21,,2001-2002,__export__.account_fiscalyear_178,2006-11-22,2002-2003,__export__.account_fiscalyear_179,2889,3758,__export__.res_partner_1161,0,0,0
22,,2002-2003,__export__.account_fiscalyear_179,2006-11-22,2004-2005,__export__.account_fiscalyear_181,2889,3758,__export__.res_partner_1161,0,0,0
23,,2003-2004,__export__.account_fiscalyear_180,2006-11-22,2004-2005,__export__.account_fiscalyear_181,2889,3758,__export__.res_partner_1161,0,0,0
24,,2005-2006,__export__.account_fiscalyear_182,2006-11-22,2006-2007,__export__.account_fiscalyear_183,2889,3758,__export__.res_partner_1161,0,0,0
25,,2008-2009,__export__.account_fiscalyear_185,2012-12-20,2010-2011,__export__.account_fiscalyear_187,5469,3537,__export__.res_partner_4169,0,0,0
26,,2009-2010,__export__.account_fiscalyear_186,2012-12-20,2009-2010,__export__.account_fiscalyear_186,5469,3537,__export__.res_partner_4169,0,0,0
27,,2010-2011,__export__.account_fiscalyear_187,2012-12-20,2011-2012,__export__.account_fiscalyear_188,5469,3537,__export__.res_partner_4169,0,0,0
28,,2011-2012,__export__.account_fiscalyear_188,2012-12-20,2012-2013,__export__.account_fiscalyear_189,5469,3537,__export__.res_partner_4169,0,0,0
29,1976-1998,1976-1998,,2001-03-24,2000-2001,__export__.account_fiscalyear_177,5418,3551,__export__.res_partner_1156,0,0,0
30,,2000-2001,__export__.account_fiscalyear_177,2001-11-24,2001-2002,__export__.account_fiscalyear_178,5418,3551,__export__.res_partner_1156,0,0,0
31,,2004-2005,__export__.account_fiscalyear_181,2007-01-19,2012-2013,__export__.account_fiscalyear_189,5372,3536,__export__.res_partner_2719,0,0,0
32,,2005-2006,__export__.account_fiscalyear_182,2007-01-19,2006-2007,__export__.account_fiscalyear_183,5372,3536,__export__.res_partner_2719,0,0,0
33,,2009-2010,__export__.account_fiscalyear_186,2012-12-11,2010-2011,__export__.account_fiscalyear_187,5367,3530,__export__.res_partner_7592,0,0,0
34,,2010-2011,__export__.account_fiscalyear_187,2012-12-11,2011-2012,__export__.account_fiscalyear_188,5367,3530,__export__.res_partner_7592,0,0,0
35,,2011-2012,__export__.account_fiscalyear_188,2012-12-11,2012-2013,__export__.account_fiscalyear_189,5367,3530,__export__.res_partner_7592,0,0,0
36,,2010-2011,__export__.account_fiscalyear_187,2011-05-17,2011-2012,__export__.account_fiscalyear_188,5581,3531,__export__.res_partner_4056,0,0,0
37,,1997-1998,__export__.account_fiscalyear_174,2001-03-31,2000-2001,__export__.account_fiscalyear_177,5397,3544,__export__.res_partner_5937,0,0,0
38,1975-1998,1975-1998,,2001-03-31,2000-2001,__export__.account_fiscalyear_177,5373,3545,__export__.res_partner_6012,0,0,0
39,,2003-2004,__export__.account_fiscalyear_180,2005-03-21,2004-2005,__export__.account_fiscalyear_181,404,7128,__export__.res_partner_8241,0,0,0
40,,2006-2007,__export__.account_fiscalyear_183,2012-04-20,2007-2008,__export__.account_fiscalyear_184,2983,3888,__export__.res_partner_3369,0,0,0
41,,2010-2011,__export__.account_fiscalyear_187,2012-04-20,2012-2013,__export__.account_fiscalyear_189,2983,3888,__export__.res_partner_3369,0,0,0
42,,1997-1998,__export__.account_fiscalyear_174,2000-07-12,2000-2001,__export__.account_fiscalyear_177,5353,3546,__export__.res_partner_2766,0,0,0
43,,2009-2010,__export__.account_fiscalyear_186,2012-07-28,2010-2011,__export__.account_fiscalyear_187,5356,3532,__export__.res_partner_2216,0,0,0
44,,2011-2012,__export__.account_fiscalyear_188,2012-07-28,2012-2013,__export__.account_fiscalyear_189,5356,3532,__export__.res_partner_2216,0,0,0
45,,2009-2010,__export__.account_fiscalyear_186,2010-09-19,2010-2011,__export__.account_fiscalyear_187,5447,3533,__export__.res_partner_6067,0,0,0
46,,2009-2010,__export__.account_fiscalyear_186,2013-01-25,2010-2011,__export__.account_fiscalyear_187,5410,3541,__export__.res_partner_6820,0,0,0
47,,2010-2011,__export__.account_fiscalyear_187,2013-01-25,2011-2012,__export__.account_fiscalyear_188,5410,3541,__export__.res_partner_6820,0,0,0
48,,2011-2012,__export__.account_fiscalyear_188,2013-01-25,2012-2013,__export__.account_fiscalyear_189,5410,3541,__export__.res_partner_6820,0,0,0
49,,2011-2012,__export__.account_fiscalyear_188,2013-03-18,2012-2013,__export__.account_fiscalyear_189,5396,3543,__export__.res_partner_514,0,0,0
50,,2004-2005,__export__.account_fiscalyear_181,2006-01-27,2005-2006,__export__.account_fiscalyear_182,5454,3553,__export__.res_partner_2208,0,0,0
51,,2005-2006,__export__.account_fiscalyear_182,2006-11-08,2006-2007,__export__.account_fiscalyear_183,5454,3553,__export__.res_partner_2208,0,0,0
52,,2007-2008,__export__.account_fiscalyear_184,2009-04-02,2009-2010,__export__.account_fiscalyear_186,5454,3553,__export__.res_partner_2208,0,0,0
53,,2006-2007,__export__.account_fiscalyear_183,2013-05-23,2013-2014,__export__.account_fiscalyear_190,5377,3557,__export__.res_partner_1493,0,0,0
54,,2007-2008,__export__.account_fiscalyear_184,2013-05-23,2013-2014,__export__.account_fiscalyear_190,5377,3557,__export__.res_partner_1493,0,0,0
55,,2008-2009,__export__.account_fiscalyear_185,2013-05-23,2013-2014,__export__.account_fiscalyear_190,5377,3557,__export__.res_partner_1493,0,0,0
56,,2009-2010,__export__.account_fiscalyear_186,2013-05-23,2013-2014,__export__.account_fiscalyear_190,5377,3557,__export__.res_partner_1493,0,0,0
57,,2010-2011,__export__.account_fiscalyear_187,2013-05-23,2013-2014,__export__.account_fiscalyear_190,5377,3557,__export__.res_partner_1493,0,0,0
58,,2011-2012,__export__.account_fiscalyear_188,2013-05-23,2013-2014,__export__.account_fiscalyear_190,5377,3557,__export__.res_partner_1493,0,0,0
59,,2012-2013,__export__.account_fiscalyear_189,2013-05-23,2013-2014,__export__.account_fiscalyear_190,5377,3557,__export__.res_partner_1493,0,0,0
60,1975-1998,1975-1998,,2001-03-31,2000-2001,__export__.account_fiscalyear_177,5424,3549,__export__.res_partner_3563,0,0,0
61,,1997-1998,__export__.account_fiscalyear_174,2000-07-12,2000-2001,__export__.account_fiscalyear_177,5419,3554,__export__.res_partner_8175,0,0,0
62,,2010-2011,__export__.account_fiscalyear_187,2013-06-01,2013-2014,__export__.account_fiscalyear_190,1698,6015,__export__.res_partner_8092,0,0,0
63,,2011-2012,__export__.account_fiscalyear_188,2013-06-01,2013-2014,__export__.account_fiscalyear_190,1698,6015,__export__.res_partner_8092,0,0,0
64,,2011-2012,__export__.account_fiscalyear_188,2013-05-08,2012-2013,__export__.account_fiscalyear_189,204,7160,__export__.res_partner_7338,0,0,0
65,,2012-2013,__export__.account_fiscalyear_189,2013-05-08,2013-2014,__export__.account_fiscalyear_190,204,7160,__export__.res_partner_7338,0,0,0
66,,2010-2011,__export__.account_fiscalyear_187,2012-07-02,2011-2012,__export__.account_fiscalyear_188,235,7158,__export__.res_partner_8203,0,0,0
67,,2011-2012,__export__.account_fiscalyear_188,2012-07-02,2012-2013,__export__.account_fiscalyear_189,235,7158,__export__.res_partner_8203,0,0,0
68,,2004-2005,__export__.account_fiscalyear_181,2006-01-21,2005-2006,__export__.account_fiscalyear_182,2230,5632,__export__.res_partner_2905,0,0,0
69,,2006-2007,__export__.account_fiscalyear_183,2007-11-19,2007-2008,__export__.account_fiscalyear_184,2230,5632,__export__.res_partner_2905,0,0,0
70,,2007-2008,__export__.account_fiscalyear_184,2009-04-17,2009-2010,__export__.account_fiscalyear_186,2230,5632,__export__.res_partner_2905,0,0,0
71,,1998-1999,__export__.account_fiscalyear_175,2003-05-07,2000-2001,__export__.account_fiscalyear_177,2926,3814,__export__.res_partner_2332,0,0,0
72,,2001-2002,__export__.account_fiscalyear_178,2003-05-07,2003-2004,__export__.account_fiscalyear_180,2926,3814,__export__.res_partner_2332,0,0,0
73,,2011-2012,__export__.account_fiscalyear_188,2012-12-18,2012-2013,__export__.account_fiscalyear_189,7925,7931,__export__.res_partner_1085,0,0,0
74,,2009-2010,__export__.account_fiscalyear_186,2010-10-01,2010-2011,__export__.account_fiscalyear_187,403,7124,__export__.res_partner_1114,0,0,0
75,,2011-2012,__export__.account_fiscalyear_188,2012-09-20,2012-2013,__export__.account_fiscalyear_189,403,7124,__export__.res_partner_1114,0,0,0
76,1978-1999,1978-1999,,2004-03-24,2000-2001,__export__.account_fiscalyear_177,5118,3467,__export__.res_partner_7450,0,0,0
77,,2002-2003,__export__.account_fiscalyear_179,2004-03-24,2003-2004,__export__.account_fiscalyear_180,5118,3467,__export__.res_partner_7450,0,0,0
78,,1997-1998,__export__.account_fiscalyear_174,2001-03-24,2000-2001,__export__.account_fiscalyear_177,5281,3462,__export__.res_partner_5981,0,0,0
79,,1998-1999,__export__.account_fiscalyear_175,2011-11-15,2000-2001,__export__.account_fiscalyear_177,5120,3474,__export__.res_partner_658,0,0,0
80,,2008-2009,__export__.account_fiscalyear_185,2011-11-15,2009-2010,__export__.account_fiscalyear_186,5120,3474,__export__.res_partner_658,0,0,0
81,,2009-2010,__export__.account_fiscalyear_186,2011-11-15,2010-2011,__export__.account_fiscalyear_187,5120,3474,__export__.res_partner_658,0,0,0
82,,2010-2011,__export__.account_fiscalyear_187,2011-11-15,2011-2012,__export__.account_fiscalyear_188,5120,3474,__export__.res_partner_658,0,0,0
83,,1999-2000,__export__.account_fiscalyear_176,2001-07-25,2001-2002,__export__.account_fiscalyear_178,2929,3817,__export__.res_partner_1116,0,0,0
85,,2011-2012,__export__.account_fiscalyear_188,2012-08-24,2012-2013,__export__.account_fiscalyear_189,5242,3456,__export__.res_partner_3774,0,0,0
86,,2010-2011,__export__.account_fiscalyear_187,2012-02-10,2011-2012,__export__.account_fiscalyear_188,5402,3464,__export__.res_partner_409,0,0,0
87,1981-1996,1981-1996,,2001-03-01,2000-2001,__export__.account_fiscalyear_177,2353,4750,__export__.res_partner_1372,0,0,0
88,,2007-2008,__export__.account_fiscalyear_184,2009-07-02,2009-2010,__export__.account_fiscalyear_186,884,5934,__export__.res_partner_2175,0,0,0
89,,2012-2013,__export__.account_fiscalyear_189,2013-05-04,2013-2014,__export__.account_fiscalyear_190,169,7155,__export__.res_partner_3883,0,0,0
90,1980-1999,1980-1999,,2001-03-24,2000-2001,__export__.account_fiscalyear_177,509,5964,__export__.res_partner_335,0,0,0
101,,2007-2008,__export__.account_fiscalyear_184,2012-06-07,2009-2010,__export__.account_fiscalyear_186,2951,4042,__export__.res_partner_2487,0,0,0
102,,2008-2009,__export__.account_fiscalyear_185,2012-06-07,2009-2010,__export__.account_fiscalyear_186,2951,4042,__export__.res_partner_2487,0,0,0
103,,2009-2010,__export__.account_fiscalyear_186,2012-06-07,2010-2011,__export__.account_fiscalyear_187,2951,4042,__export__.res_partner_2487,0,0,0
104,,2010-2011,__export__.account_fiscalyear_187,2012-06-07,2011-2012,__export__.account_fiscalyear_188,2951,4042,__export__.res_partner_2487,0,0,0
105,,2011-2012,__export__.account_fiscalyear_188,2012-06-07,2012-2013,__export__.account_fiscalyear_189,2951,4042,__export__.res_partner_2487,0,0,0
106,,2007-2008,__export__.account_fiscalyear_184,2013-05-21,2013-2014,__export__.account_fiscalyear_190,2951,4042,__export__.res_partner_2487,0,0,0
107,,2008-2009,__export__.account_fiscalyear_185,2013-05-21,2013-2014,__export__.account_fiscalyear_190,2951,4042,__export__.res_partner_2487,0,0,0
108,,2009-2010,__export__.account_fiscalyear_186,2013-05-21,2013-2014,__export__.account_fiscalyear_190,2951,4042,__export__.res_partner_2487,0,0,0
109,,2010-2011,__export__.account_fiscalyear_187,2013-05-21,2013-2014,__export__.account_fiscalyear_190,2951,4042,__export__.res_partner_2487,0,0,0
110,,2011-2012,__export__.account_fiscalyear_188,2013-05-21,2013-2014,__export__.account_fiscalyear_190,2951,4042,__export__.res_partner_2487,0,0,0
