line_2,line_3,line_1,wakf_id/id,name,assess_year/id,date_from,acc_year/id,temp_acc_year
0,0,0,__export__.res_partner_7307,1999,__export__.account_fiscalyear_227,2012-05-12,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_3122,1288,__export__.account_fiscalyear_227,2012-05-15,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_785,2751,__export__.account_fiscalyear_226,1999-05-25,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_785,2751,__export__.account_fiscalyear_214,1999-05-22,__export__.account_fiscalyear_212,
0,0,30628.25,__export__.res_partner_822,5703,__export__.account_fiscalyear_227,2013-02-19,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2481,2079,__export__.account_fiscalyear_227,2012-04-01,,1996-2008
0,0,18924,__export__.res_partner_2236,5180,__export__.account_fiscalyear_227,2013-02-19,__export__.account_fiscalyear_226,
0,0,7115,__export__.res_partner_3877,2210,__export__.account_fiscalyear_227,2013-02-19,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_4711,4228,__export__.account_fiscalyear_228,2013-02-19,__export__.account_fiscalyear_226,
0,0,4652.75,__export__.res_partner_746,5678,__export__.account_fiscalyear_227,2013-02-19,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_4505,1369,__export__.account_fiscalyear_227,2013-02-19,__export__.account_fiscalyear_226,
0,0,228.1,__export__.res_partner_5406,1575,__export__.account_fiscalyear_228,2013-02-19,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_4064,5475,__export__.account_fiscalyear_228,2013-02-19,__export__.account_fiscalyear_226,
0,0,210.5,__export__.res_partner_3858,1569,__export__.account_fiscalyear_227,2013-02-19,__export__.account_fiscalyear_226,
0,0,948,__export__.res_partner_1628,1547,__export__.account_fiscalyear_228,2013-02-22,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_3987,2491,__export__.account_fiscalyear_227,2013-02-22,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2867,2032,__export__.account_fiscalyear_227,2013-02-22,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_7162,2134,__export__.account_fiscalyear_228,2013-02-22,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_7835,1924,__export__.account_fiscalyear_228,2013-02-22,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_8428,2133,__export__.account_fiscalyear_228,2013-02-22,__export__.account_fiscalyear_226,
0,0,3586,__export__.res_partner_1010,1357,__export__.account_fiscalyear_227,2013-02-22,__export__.account_fiscalyear_226,
40000,0,69211,__export__.res_partner_4920,4382,__export__.account_fiscalyear_227,2013-02-22,__export__.account_fiscalyear_226,
0,0,767,__export__.res_partner_7422,1486,__export__.account_fiscalyear_227,2013-02-22,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_4443,1951,__export__.account_fiscalyear_228,2013-02-22,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_5373,1916,__export__.account_fiscalyear_227,2013-02-22,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_4221,1909,__export__.account_fiscalyear_227,2013-02-23,__export__.account_fiscalyear_226,
0,0,72,__export__.res_partner_7234,1893,__export__.account_fiscalyear_228,2013-02-23,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_1805,1985,__export__.account_fiscalyear_227,2013-02-23,__export__.account_fiscalyear_226,
0,0,1794,__export__.res_partner_3426,1908,__export__.account_fiscalyear_227,2013-02-23,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_3475,1937,__export__.account_fiscalyear_227,2013-02-23,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_5904,2050,__export__.account_fiscalyear_227,2013-02-23,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_3965,7585,__export__.account_fiscalyear_227,2012-10-22,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6589,4430,__export__.account_fiscalyear_227,2012-10-25,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2481,2079,__export__.account_fiscalyear_227,2013-02-23,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_299,2127,__export__.account_fiscalyear_227,2013-02-23,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_5682,8086,__export__.account_fiscalyear_228,2013-02-23,__export__.account_fiscalyear_226,
0,0,5590,__export__.res_partner_410,2231,__export__.account_fiscalyear_227,2013-02-23,__export__.account_fiscalyear_226,
0,0,100,__export__.res_partner_5327,2556,__export__.account_fiscalyear_227,2013-02-23,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_1453,2562,__export__.account_fiscalyear_228,2013-02-23,__export__.account_fiscalyear_226,
0,0,2,__export__.res_partner_8295,2413,__export__.account_fiscalyear_228,2013-02-23,__export__.account_fiscalyear_226,
0,0,2416,__export__.res_partner_4717,2555,__export__.account_fiscalyear_228,2013-02-23,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_344,2563,__export__.account_fiscalyear_228,2013-02-23,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6666,5640,__export__.account_fiscalyear_227,2013-02-23,__export__.account_fiscalyear_226,
0,0,2840,__export__.res_partner_3994,1993,__export__.account_fiscalyear_227,2013-02-25,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_8295,2413,__export__.account_fiscalyear_227,2013-02-23,__export__.account_fiscalyear_226,
0,0,76,__export__.res_partner_7279,2466,__export__.account_fiscalyear_227,2013-02-26,__export__.account_fiscalyear_226,
0,0,70821.2,__export__.res_partner_2301,1816,__export__.account_fiscalyear_227,2013-02-26,__export__.account_fiscalyear_226,
0,0,17524,__export__.res_partner_568,1930,__export__.account_fiscalyear_227,2013-02-27,__export__.account_fiscalyear_226,
0,0,540,__export__.res_partner_7473,8084,__export__.account_fiscalyear_227,2013-02-27,__export__.account_fiscalyear_225,
0,0,94,__export__.res_partner_7473,8084,__export__.account_fiscalyear_227,2013-02-28,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_1375,8013,__export__.account_fiscalyear_227,2013-02-28,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2485,4206,__export__.account_fiscalyear_227,2013-02-28,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_3138,1362,__export__.account_fiscalyear_227,2013-02-28,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2102,6878,__export__.account_fiscalyear_227,2013-02-28,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_7022,5465,__export__.account_fiscalyear_227,2013-02-28,__export__.account_fiscalyear_226,
0,0,0,,5919,__export__.account_fiscalyear_227,2013-02-28,__export__.account_fiscalyear_226,
119803,0,10611,__export__.res_partner_4140,7024,__export__.account_fiscalyear_228,2013-02-28,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_5420,5478,__export__.account_fiscalyear_227,2013-02-28,__export__.account_fiscalyear_224,
0,0,2313,__export__.res_partner_5420,5478,__export__.account_fiscalyear_228,2013-02-28,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_3042,1303,__export__.account_fiscalyear_227,2013-02-28,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_4674,2102,__export__.account_fiscalyear_227,2013-02-28,__export__.account_fiscalyear_226,
0,0,3356,__export__.res_partner_4086,2093,__export__.account_fiscalyear_227,2013-03-01,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_5166,7216,__export__.account_fiscalyear_227,2013-03-01,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_7357,1737,__export__.account_fiscalyear_227,2013-03-01,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6492,8203,__export__.account_fiscalyear_227,2013-03-01,__export__.account_fiscalyear_226,
0,0,813,__export__.res_partner_2685,8085,__export__.account_fiscalyear_227,2013-03-01,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6132,5085,__export__.account_fiscalyear_228,2013-03-02,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_8299,8068,__export__.account_fiscalyear_227,2013-03-02,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_8299,8068,__export__.account_fiscalyear_227,2013-03-02,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_8299,8068,__export__.account_fiscalyear_227,2013-03-02,__export__.account_fiscalyear_224,
0,0,0,__export__.res_partner_8299,8068,__export__.account_fiscalyear_227,2013-03-02,__export__.account_fiscalyear_223,
0,0,0,__export__.res_partner_7357,1737,__export__.account_fiscalyear_220,2005-04-01,,1977-1988
0,0,0,__export__.res_partner_2363,1814,__export__.account_fiscalyear_220,2005-04-01,,1980-1986
0,0,0,__export__.res_partner_2363,1814,__export__.account_fiscalyear_227,2012-12-05,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_5025,4242,__export__.account_fiscalyear_227,2013-03-02,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6683,7822,__export__.account_fiscalyear_227,2013-03-02,__export__.account_fiscalyear_226,
0,0,2086,__export__.res_partner_1765,8012,__export__.account_fiscalyear_227,2013-03-02,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_115,4265,__export__.account_fiscalyear_227,2013-03-02,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_4117,6657,__export__.account_fiscalyear_227,2013-03-02,__export__.account_fiscalyear_226,
0,0,333,__export__.res_partner_1042,8185,__export__.account_fiscalyear_227,2013-03-04,__export__.account_fiscalyear_223,
0,0,308,__export__.res_partner_1042,8185,__export__.account_fiscalyear_227,2013-03-04,__export__.account_fiscalyear_224,
0,0,337,__export__.res_partner_1042,8185,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_225,
0,0,659,__export__.res_partner_1042,8185,__export__.account_fiscalyear_228,2013-03-05,__export__.account_fiscalyear_226,
0,0,54406,__export__.res_partner_2123,7782,__export__.account_fiscalyear_228,2013-03-05,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_1635,8087,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_222,
0,0,0,__export__.res_partner_1635,8087,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_223,
0,0,0,__export__.res_partner_1635,8087,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_224,
0,0,0,__export__.res_partner_1635,8087,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_1635,8087,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_226,
0,0,258465.5,__export__.res_partner_7706,1344,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_226,
0,0,1696,__export__.res_partner_8422,8171,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_226,
2000,0,441,__export__.res_partner_668,8125,__export__.account_fiscalyear_228,2013-03-05,__export__.account_fiscalyear_226,
4000,0,593,__export__.res_partner_668,8125,__export__.account_fiscalyear_228,2013-03-05,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_7481,8069,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_225,
0,0,1994,__export__.res_partner_1410,8186,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_1030,4354,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_226,
0,0,785,__export__.res_partner_5797,2060,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_226,
8226547.97,138169.64,287827,__export__.res_partner_785,2751,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_1832,4811,__export__.account_fiscalyear_227,2012-07-21,__export__.account_fiscalyear_226,
0,0,2602,__export__.res_partner_2291,5806,__export__.account_fiscalyear_227,2013-03-06,__export__.account_fiscalyear_226,
128000,6000,6691,__export__.res_partner_1833,8193,__export__.account_fiscalyear_227,2013-03-06,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2836,8089,__export__.account_fiscalyear_227,2013-03-06,__export__.account_fiscalyear_226,
4000,0,39,__export__.res_partner_668,8125,__export__.account_fiscalyear_227,2013-03-06,__export__.account_fiscalyear_224,
0,0,0,__export__.res_partner_1314,1311,__export__.account_fiscalyear_227,2012-11-01,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_456,2212,__export__.account_fiscalyear_227,2012-11-27,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_7481,8069,__export__.account_fiscalyear_227,2013-03-05,__export__.account_fiscalyear_226,
0,0,50,__export__.res_partner_4779,2561,__export__.account_fiscalyear_227,2013-03-08,__export__.account_fiscalyear_226,
0,0,334165,__export__.res_partner_2987,2728,__export__.account_fiscalyear_227,2013-03-08,__export__.account_fiscalyear_226,
0,0,70,__export__.res_partner_2475,4571,__export__.account_fiscalyear_227,2013-03-08,__export__.account_fiscalyear_226,
0,0,104012.51,__export__.res_partner_7084,5867,__export__.account_fiscalyear_227,2013-03-11,__export__.account_fiscalyear_226,
0,0,163158.51,__export__.res_partner_2231,5869,__export__.account_fiscalyear_228,2013-03-14,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_7247,2505,__export__.account_fiscalyear_227,2013-03-13,__export__.account_fiscalyear_226,
0,0,163158.51,__export__.res_partner_7084,5867,__export__.account_fiscalyear_227,2013-03-11,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_3671,2768,__export__.account_fiscalyear_227,2013-02-19,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_637,5793,__export__.account_fiscalyear_227,2013-03-14,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2019,1574,__export__.account_fiscalyear_227,2013-02-19,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6419,2551,__export__.account_fiscalyear_227,2013-03-15,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_7153,2416,__export__.account_fiscalyear_227,2013-02-22,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2183,1892,__export__.account_fiscalyear_226,2012-01-18,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_2183,1892,__export__.account_fiscalyear_227,2013-02-22,__export__.account_fiscalyear_226,
0,0,1035,__export__.res_partner_100,7865,__export__.account_fiscalyear_227,2013-03-16,__export__.account_fiscalyear_226,
0,0,16,__export__.res_partner_2900,5662,__export__.account_fiscalyear_227,2013-03-16,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_803,4405,__export__.account_fiscalyear_227,2013-03-02,__export__.account_fiscalyear_226,
0,0,2778,__export__.res_partner_4382,4798,__export__.account_fiscalyear_227,2013-03-18,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_385,4326,__export__.account_fiscalyear_227,2013-03-18,__export__.account_fiscalyear_222,
0,0,0,__export__.res_partner_4615,7319,__export__.account_fiscalyear_227,2012-11-05,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_385,4326,__export__.account_fiscalyear_227,2013-03-18,__export__.account_fiscalyear_223,
0,0,0,__export__.res_partner_385,4326,__export__.account_fiscalyear_227,2013-03-18,__export__.account_fiscalyear_224,
0,0,0,__export__.res_partner_385,4326,__export__.account_fiscalyear_227,2013-03-18,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_385,4326,__export__.account_fiscalyear_227,2013-03-18,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_1826,2454,__export__.account_fiscalyear_227,2013-03-18,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_1262,8154,__export__.account_fiscalyear_227,2013-03-19,__export__.account_fiscalyear_224,
0,0,10600,__export__.res_partner_1262,8154,__export__.account_fiscalyear_227,2013-03-19,__export__.account_fiscalyear_225,
0,0,20600,__export__.res_partner_1262,8154,__export__.account_fiscalyear_227,2013-03-19,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2765,1792,__export__.account_fiscalyear_227,2012-10-19,__export__.account_fiscalyear_226,
80000,0,35677,__export__.res_partner_4134,1845,__export__.account_fiscalyear_227,2013-03-20,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2070,1447,__export__.account_fiscalyear_227,2012-12-04,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6508,1446,__export__.account_fiscalyear_227,2012-12-04,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_4980,1418,__export__.account_fiscalyear_227,2012-11-06,__export__.account_fiscalyear_226,
0,0,748,__export__.res_partner_6956,4579,__export__.account_fiscalyear_227,2013-03-21,__export__.account_fiscalyear_222,
0,0,0,__export__.res_partner_5236,1834,__export__.account_fiscalyear_227,2012-12-17,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_324,1942,__export__.account_fiscalyear_227,2012-12-17,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_8184,7830,__export__.account_fiscalyear_227,2012-08-28,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_8184,7830,__export__.account_fiscalyear_226,2012-01-04,__export__.account_fiscalyear_225,
0,0,1728,__export__.res_partner_2098,1692,__export__.account_fiscalyear_228,2013-03-21,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2040,6798,__export__.account_fiscalyear_225,2010-11-26,__export__.account_fiscalyear_214,
0,0,0,__export__.res_partner_2040,6798,__export__.account_fiscalyear_225,2010-11-26,__export__.account_fiscalyear_215,
0,0,0,__export__.res_partner_2040,6798,__export__.account_fiscalyear_225,2010-11-26,__export__.account_fiscalyear_216,
0,0,0,__export__.res_partner_2040,6798,__export__.account_fiscalyear_225,2010-11-26,__export__.account_fiscalyear_217,
0,0,0,__export__.res_partner_2040,6798,__export__.account_fiscalyear_225,2010-11-26,__export__.account_fiscalyear_218,
0,0,0,__export__.res_partner_2040,6798,__export__.account_fiscalyear_225,2010-11-26,__export__.account_fiscalyear_219,
0,0,0,__export__.res_partner_2040,6798,__export__.account_fiscalyear_225,2010-11-26,__export__.account_fiscalyear_220,
0,0,0,__export__.res_partner_2040,6798,__export__.account_fiscalyear_225,2010-11-26,__export__.account_fiscalyear_221,
0,0,0,__export__.res_partner_2040,6798,__export__.account_fiscalyear_226,2011-04-23,__export__.account_fiscalyear_224,
0,0,0,__export__.res_partner_2040,6798,__export__.account_fiscalyear_226,2011-04-23,__export__.account_fiscalyear_223,
0,0,0,__export__.res_partner_2040,6798,__export__.account_fiscalyear_226,2011-04-23,__export__.account_fiscalyear_222,
0,0,0,__export__.res_partner_2102,6878,__export__.account_fiscalyear_225,2010-08-21,__export__.account_fiscalyear_224,
8226547.97,138169.64,287827,__export__.res_partner_785,2751,__export__.account_fiscalyear_228,2013-03-22,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_7345,2780,__export__.account_fiscalyear_227,2013-02-11,__export__.account_fiscalyear_221,
0,0,0,__export__.res_partner_7143,4080,__export__.account_fiscalyear_226,2011-11-17,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_7143,4080,,2027-12-06,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6377,1987,__export__.account_fiscalyear_226,2011-12-06,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_7545,2722,__export__.account_fiscalyear_227,2012-06-26,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2145,2735,__export__.account_fiscalyear_225,2010-07-06,__export__.account_fiscalyear_224,
0,0,0,__export__.res_partner_7849,4077,__export__.account_fiscalyear_227,2012-06-01,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_4042,8202,__export__.account_fiscalyear_227,2013-03-25,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6390,4546,__export__.account_fiscalyear_227,2012-06-03,,2003-2011
0,0,0,__export__.res_partner_6390,4546,__export__.account_fiscalyear_227,2012-06-03,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2438,4589,__export__.account_fiscalyear_227,2013-03-25,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2350,5071,__export__.account_fiscalyear_227,2012-07-23,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_4814,5834,__export__.account_fiscalyear_226,2012-03-13,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_4009,1443,__export__.account_fiscalyear_227,2012-11-03,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6932,6792,__export__.account_fiscalyear_226,2011-06-17,__export__.account_fiscalyear_225,
0,0,31560.55,__export__.res_partner_6419,2551,__export__.account_fiscalyear_227,2013-03-27,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_5042,7303,__export__.account_fiscalyear_227,2013-03-03,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_3948,7307,__export__.account_fiscalyear_226,2012-07-27,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_3948,7307,__export__.account_fiscalyear_227,2012-07-27,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_5794,7308,__export__.account_fiscalyear_226,2011-06-15,,2005-2010
0,0,0,__export__.res_partner_7237,7881,__export__.account_fiscalyear_226,2011-05-06,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_801,7679,__export__.account_fiscalyear_227,2012-12-18,__export__.account_fiscalyear_226,
0,0,0,,,__export__.account_fiscalyear_227,2012-12-18,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_3456,7969,__export__.account_fiscalyear_227,2012-12-18,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6419,2551,__export__.account_fiscalyear_228,2013-04-01,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_3651,1920,__export__.account_fiscalyear_227,2013-02-22,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6922,4388,__export__.account_fiscalyear_228,2012-06-12,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_338,2186,__export__.account_fiscalyear_228,2012-06-12,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_7741,1372,__export__.account_fiscalyear_228,2013-04-02,__export__.account_fiscalyear_227,
0,0,0,__export__.res_partner_7741,1372,__export__.account_fiscalyear_228,2013-04-02,__export__.account_fiscalyear_226,
0,0,2787.6,__export__.res_partner_3225,1373,__export__.account_fiscalyear_228,2013-04-02,__export__.account_fiscalyear_226,
0,0,17797.3,__export__.res_partner_5801,2792,__export__.account_fiscalyear_228,2013-04-02,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_503,1529,__export__.account_fiscalyear_228,2013-04-02,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_6613,4333,__export__.account_fiscalyear_228,2013-04-02,__export__.account_fiscalyear_226,
0,0,20023.9,__export__.res_partner_4349,2178,__export__.account_fiscalyear_228,2013-04-02,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_7662,4384,__export__.account_fiscalyear_227,2013-03-31,__export__.account_fiscalyear_527,
0,0,0,__export__.res_partner_7527,4327,__export__.account_fiscalyear_226,2012-03-31,,2008-2010
0,0,0,__export__.res_partner_7527,4327,__export__.account_fiscalyear_228,2013-04-03,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_520,4345,__export__.account_fiscalyear_226,2012-03-31,__export__.account_fiscalyear_224,
0,0,0,__export__.res_partner_770,7581,__export__.account_fiscalyear_228,2013-04-03,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_7741,1372,__export__.account_fiscalyear_226,2012-03-31,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_8080,2005,__export__.account_fiscalyear_226,2012-03-31,,1999-2011
0,0,0,__export__.res_partner_770,7581,__export__.account_fiscalyear_228,2013-04-03,__export__.account_fiscalyear_227,
0,0,0,__export__.res_partner_5007,2350,__export__.account_fiscalyear_226,2012-03-31,,2009-2011
0,0,0,__export__.res_partner_6408,2341,__export__.account_fiscalyear_226,2012-03-31,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_6162,2328,__export__.account_fiscalyear_226,2012-03-31,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_1681,5573,__export__.account_fiscalyear_228,2013-04-03,__export__.account_fiscalyear_227,
0,0,0,__export__.res_partner_6922,4388,__export__.account_fiscalyear_228,2013-04-03,__export__.account_fiscalyear_227,
0,0,0,__export__.res_partner_338,2186,__export__.account_fiscalyear_228,2013-04-03,__export__.account_fiscalyear_227,
0,0,2400,__export__.res_partner_4100,4766,__export__.account_fiscalyear_228,2013-04-04,__export__.account_fiscalyear_227,
0,0,0,__export__.res_partner_3138,1362,__export__.account_fiscalyear_228,2013-04-04,__export__.account_fiscalyear_227,
0,0,4747.5,__export__.res_partner_6578,8145,__export__.account_fiscalyear_228,2013-04-04,__export__.account_fiscalyear_222,
0,0,0,__export__.res_partner_1681,5573,__export__.account_fiscalyear_227,2013-03-31,__export__.account_fiscalyear_226,
0,0,9453.5,__export__.res_partner_6578,8145,__export__.account_fiscalyear_228,2013-04-04,__export__.account_fiscalyear_223,
0,0,10500,__export__.res_partner_6578,8145,__export__.account_fiscalyear_228,2013-04-04,__export__.account_fiscalyear_224,
0,0,0,__export__.res_partner_4883,5135,__export__.account_fiscalyear_226,2012-03-01,__export__.account_fiscalyear_225,
0,0,13440.5,__export__.res_partner_6578,8145,__export__.account_fiscalyear_228,2013-04-04,__export__.account_fiscalyear_225,
0,0,18006,__export__.res_partner_6578,8145,__export__.account_fiscalyear_228,2013-04-04,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_2245,4443,__export__.account_fiscalyear_226,2012-03-01,__export__.account_fiscalyear_224,
0,0,0,__export__.res_partner_2245,4443,__export__.account_fiscalyear_226,2012-03-01,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_4120,4573,__export__.account_fiscalyear_226,2012-03-31,__export__.account_fiscalyear_224,
0,0,0,__export__.res_partner_4120,4573,__export__.account_fiscalyear_226,2012-03-31,__export__.account_fiscalyear_225,
0,0,0,__export__.res_partner_3093,4085,__export__.account_fiscalyear_227,2012-11-25,__export__.account_fiscalyear_226,
0,0,19100.5,__export__.res_partner_7237,7881,__export__.account_fiscalyear_228,2013-04-05,__export__.account_fiscalyear_226,
0,0,38111,__export__.res_partner_3856,8169,__export__.account_fiscalyear_228,2013-04-05,__export__.account_fiscalyear_223,
0,0,23828,__export__.res_partner_3856,8169,__export__.account_fiscalyear_228,2013-04-05,__export__.account_fiscalyear_224,
0,0,0,__export__.res_partner_3018,3997,__export__.account_fiscalyear_226,2012-03-31,__export__.account_fiscalyear_224,
0,0,35160,__export__.res_partner_3856,8169,__export__.account_fiscalyear_228,2013-04-05,__export__.account_fiscalyear_225,
0,0,30565,__export__.res_partner_3856,8169,__export__.account_fiscalyear_228,2013-04-05,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_1424,2412,__export__.account_fiscalyear_228,2013-04-06,__export__.account_fiscalyear_226,
0,0,2418,,,__export__.account_fiscalyear_228,2013-04-06,__export__.account_fiscalyear_227,
0,0,9456.5,__export__.res_partner_6578,8145,__export__.account_fiscalyear_228,2013-04-08,__export__.account_fiscalyear_223,
709922,0,531183,__export__.res_partner_637,5793,__export__.account_fiscalyear_228,2013-04-08,__export__.account_fiscalyear_226,
0,0,0,__export__.res_partner_221,2888,__export__.account_fiscalyear_226,2012-03-31,__export__.account_fiscalyear_226,
0,0,75651,__export__.res_partner_2498,8010,__export__.account_fiscalyear_228,2013-04-08,__export__.account_fiscalyear_227,
0,0,0,__export__.res_partner_6132,5085,__export__.account_fiscalyear_228,2013-04-08,__export__.account_fiscalyear_227,
0,0,0,__export__.res_partner_2212,6086,__export__.account_fiscalyear_227,2012-08-21,__export__.account_fiscalyear_226,
0,0,163158.51,__export__.res_partner_7084,5867,__export__.account_fiscalyear_228,2013-03-11,__export__.account_fiscalyear_225,
0,0,104012.51,__export__.res_partner_7084,5867,__export__.account_fiscalyear_228,2013-04-08,__export__.account_fiscalyear_226,
