approve,assess_year/id,cancel,cancel_date,certificate_no,certified_date,collection_charge,wakf_district/id,file_no,grand_total,rr_execute,recover_amount,reg_no,requisiton_no,send,partner_id/id
TRUE,__export__.account_fiscalyear_209,TRUE,2014-05-05,0,2014-04-22,719.3,__export__.wakf_district_6,0,15105.3,FALSE,14386,990,0,TRUE,__export__.res_partner_3461
TRUE,__export__.account_fiscalyear_202,FALSE,,0,2014-04-22,71.512,__export__.wakf_district_6,0,1501.752,FALSE,1430.24,993,0,TRUE,__export__.res_partner_376
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-23,618.9,__export__.wakf_district_6,0,12996.9,FALSE,12378,794,0,TRUE,__export__.res_partner_2030
TRUE,__export__.account_fiscalyear_198,FALSE,,0,2014-04-23,163,__export__.wakf_district_6,0,3423,FALSE,3260,1006,0,TRUE,__export__.res_partner_6467
TRUE,__export__.account_fiscalyear_209,FALSE,,0,2014-04-23,680.45,__export__.wakf_district_6,0,14289.45,FALSE,13609,804,0,TRUE,__export__.res_partner_1014
TRUE,__export__.account_fiscalyear_203,TRUE,2014-05-05,0,2014-04-23,599.915,__export__.wakf_district_6,0,12598.215,FALSE,11998.3,1031,0,TRUE,__export__.res_partner_5059
TRUE,__export__.account_fiscalyear_203,TRUE,2014-05-05,0,2014-04-23,1481.4,__export__.wakf_district_6,0,31109.4,FALSE,29628,1031,0,TRUE,__export__.res_partner_5059
TRUE,__export__.account_fiscalyear_203,TRUE,2014-05-05,0,2014-04-23,217.35,__export__.wakf_district_6,0,4564.35,FALSE,4347,1048,0,TRUE,__export__.res_partner_7354
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-23,658.1,__export__.wakf_district_6,0,13820.1,FALSE,13162,1206,0,TRUE,__export__.res_partner_4756
TRUE,__export__.account_fiscalyear_203,TRUE,2014-04-26,0,2014-04-24,627.45,__export__.wakf_district_6,0,13176.45,FALSE,12549,1064,0,TRUE,__export__.res_partner_7856
