master_id,temp_acc_year,acc_year/id,date_from,assess_year/id,name,wakf_id/id,line_1,line_2,line_3
2171,,__export__.account_fiscalyear_55,1/13/2014,__export__.account_fiscalyear_57,8128,__export__.res_partner_4602,,,
2172,,__export__.account_fiscalyear_56,1/13/2014,__export__.account_fiscalyear_57,8128,__export__.res_partner_4602,,,
2173,,__export__.account_fiscalyear_54,12/16/2011,__export__.account_fiscalyear_55,6328,__export__.res_partner_7839,,,
2174,,__export__.account_fiscalyear_55,5/10/2012,__export__.account_fiscalyear_56,6328,__export__.res_partner_7839,,,
2175,,__export__.account_fiscalyear_55,6/28/2013,__export__.account_fiscalyear_57,8317,__export__.res_partner_6591,,,
2176,,__export__.account_fiscalyear_56,12/9/2013,__export__.account_fiscalyear_57,6328,__export__.res_partner_7839,,,
2177,,__export__.account_fiscalyear_56,6/28/2013,__export__.account_fiscalyear_57,8317,__export__.res_partner_6591,,,
2178,,__export__.account_fiscalyear_54,7/25/2013,__export__.account_fiscalyear_57,8310,__export__.res_partner_7126,,,
2179,,__export__.account_fiscalyear_55,7/25/2013,__export__.account_fiscalyear_57,8310,__export__.res_partner_7126,,,
2180,,__export__.account_fiscalyear_56,7/25/2013,__export__.account_fiscalyear_57,8310,__export__.res_partner_7126,,,
2181,,__export__.account_fiscalyear_55,10/25/2013,__export__.account_fiscalyear_57,8303,__export__.res_partner_1714,,,
2182,,__export__.account_fiscalyear_56,10/25/2013,__export__.account_fiscalyear_57,8303,__export__.res_partner_1714,,,
2183,,__export__.account_fiscalyear_55,5/21/2012,__export__.account_fiscalyear_56,6396,__export__.res_partner_7798,,,
2184,,__export__.account_fiscalyear_56,6/24/2013,__export__.account_fiscalyear_57,6396,__export__.res_partner_7798,,,
2185,,__export__.account_fiscalyear_55,4/25/2013,__export__.account_fiscalyear_57,8308,__export__.res_partner_4846,,,
2186,,__export__.account_fiscalyear_56,5/21/2013,__export__.account_fiscalyear_57,8308,__export__.res_partner_4846,,,
2187,,__export__.account_fiscalyear_52,1/4/2014,__export__.account_fiscalyear_57,8336,,,,
2188,,__export__.account_fiscalyear_53,1/4/2014,__export__.account_fiscalyear_57,8336,,,,
2189,,__export__.account_fiscalyear_54,1/4/2014,__export__.account_fiscalyear_57,8336,,,,
2190,,__export__.account_fiscalyear_55,1/4/2014,__export__.account_fiscalyear_57,8336,,,,
2191,,__export__.account_fiscalyear_56,1/4/2014,__export__.account_fiscalyear_57,8336,,,,
2192,,__export__.account_fiscalyear_55,2/26/2014,__export__.account_fiscalyear_57,7968,__export__.res_partner_3957,,,
2193,,__export__.account_fiscalyear_56,2/26/2014,__export__.account_fiscalyear_57,7968,__export__.res_partner_3957,,,
2194,,__export__.account_fiscalyear_55,2/19/2013,__export__.account_fiscalyear_56,8304,__export__.res_partner_1904,,,
2195,,__export__.account_fiscalyear_56,6/13/2013,__export__.account_fiscalyear_57,8304,__export__.res_partner_1904,,,
2196,,__export__.account_fiscalyear_53,1/24/2014,__export__.account_fiscalyear_57,8314,__export__.res_partner_560,,,
2197,,__export__.account_fiscalyear_54,1/24/2014,__export__.account_fiscalyear_57,8314,__export__.res_partner_560,,,
2198,,__export__.account_fiscalyear_55,1/24/2014,__export__.account_fiscalyear_57,8314,__export__.res_partner_560,,,
2199,,__export__.account_fiscalyear_56,1/24/2014,__export__.account_fiscalyear_57,8314,__export__.res_partner_560,,,
2200,,__export__.account_fiscalyear_54,2/19/2013,__export__.account_fiscalyear_56,8052,__export__.res_partner_2108,,,
2201,,__export__.account_fiscalyear_55,2/19/2013,__export__.account_fiscalyear_56,8052,__export__.res_partner_2108,,,
2202,,__export__.account_fiscalyear_56,6/13/2013,__export__.account_fiscalyear_57,8052,__export__.res_partner_2108,,,
2203,,__export__.account_fiscalyear_56,6/2/2013,__export__.account_fiscalyear_57,8355,,,,
2204,,__export__.account_fiscalyear_56,12/17/2013,__export__.account_fiscalyear_57,8357,,,,
2205,,__export__.account_fiscalyear_54,1/24/2014,__export__.account_fiscalyear_57,8356,,,,
2206,,__export__.account_fiscalyear_55,1/13/2014,__export__.account_fiscalyear_57,8356,,,,
2207,,__export__.account_fiscalyear_56,1/13/2014,__export__.account_fiscalyear_57,8356,,,,
2208,,__export__.account_fiscalyear_52,6/21/2013,__export__.account_fiscalyear_57,8360,,,,
2209,,__export__.account_fiscalyear_53,6/21/2013,__export__.account_fiscalyear_57,8360,,,,
2210,,__export__.account_fiscalyear_54,6/21/2013,__export__.account_fiscalyear_57,8360,,,,
2211,,__export__.account_fiscalyear_55,6/21/2013,__export__.account_fiscalyear_57,8360,,,,
2212,,__export__.account_fiscalyear_56,6/21/2013,__export__.account_fiscalyear_57,8360,,,,
2213,,__export__.account_fiscalyear_56,1/15/2014,__export__.account_fiscalyear_57,8266,__export__.res_partner_4872,,,
2214,,__export__.account_fiscalyear_46,10/1/2003,__export__.account_fiscalyear_47,648,__export__.res_partner_8154,,,
2215,,__export__.account_fiscalyear_56,1/28/2014,__export__.account_fiscalyear_57,8256,__export__.res_partner_1318,,,
2216,,__export__.account_fiscalyear_51,6/7/2013,__export__.account_fiscalyear_57,8267,__export__.res_partner_2701,,,
2217,,__export__.account_fiscalyear_52,6/7/2013,__export__.account_fiscalyear_57,8267,__export__.res_partner_2701,,,
2218,,__export__.account_fiscalyear_53,6/7/2013,__export__.account_fiscalyear_57,8267,__export__.res_partner_2701,,,
2219,,__export__.account_fiscalyear_54,6/7/2013,__export__.account_fiscalyear_57,8267,__export__.res_partner_2701,,,
2220,,__export__.account_fiscalyear_55,4/25/2013,__export__.account_fiscalyear_57,8267,__export__.res_partner_2701,,,
2221,,__export__.account_fiscalyear_56,6/7/2013,__export__.account_fiscalyear_57,8267,__export__.res_partner_2701,,,
2222,,__export__.account_fiscalyear_53,7/21/2010,__export__.account_fiscalyear_54,648,__export__.res_partner_8154,,,
2223,,__export__.account_fiscalyear_56,6/15/2013,__export__.account_fiscalyear_57,8377,__export__.res_partner_6417,,,
2224,,__export__.account_fiscalyear_52,10/18/2013,__export__.account_fiscalyear_57,8379,__export__.res_partner_4643,,,
2225,,__export__.account_fiscalyear_53,10/18/2013,__export__.account_fiscalyear_57,8379,__export__.res_partner_4643,,,
2226,,__export__.account_fiscalyear_54,10/18/2013,__export__.account_fiscalyear_57,8379,__export__.res_partner_4643,,,
2227,,__export__.account_fiscalyear_55,10/18/2013,__export__.account_fiscalyear_57,8379,__export__.res_partner_4643,,,
2228,,__export__.account_fiscalyear_56,10/18/2013,__export__.account_fiscalyear_57,8379,__export__.res_partner_4643,,,
2229,,__export__.account_fiscalyear_55,12/5/2013,__export__.account_fiscalyear_57,8376,__export__.res_partner_5808,,,
2230,,__export__.account_fiscalyear_56,12/5/2013,__export__.account_fiscalyear_57,8376,__export__.res_partner_5808,,,
2231,,__export__.account_fiscalyear_56,2/3/2014,__export__.account_fiscalyear_57,8391,__export__.res_partner_2139,,,
2232,,__export__.account_fiscalyear_53,10/10/2013,__export__.account_fiscalyear_57,7930,__export__.res_partner_3816,,,
2233,,__export__.account_fiscalyear_54,10/10/2013,__export__.account_fiscalyear_57,7930,__export__.res_partner_3816,,,
2234,,__export__.account_fiscalyear_56,10/10/2013,__export__.account_fiscalyear_57,7930,__export__.res_partner_3816,,,
2235,,__export__.account_fiscalyear_57,4/9/2014,__export__.account_fiscalyear_58,7930,__export__.res_partner_3816,,,
2236,,__export__.account_fiscalyear_50,10/10/2007,__export__.account_fiscalyear_51,6545,__export__.res_partner_2819,,,
2237,1987-2003,,3/15/2003,__export__.account_fiscalyear_46,6552,__export__.res_partner_4676,,,
2238,,__export__.account_fiscalyear_55,5/29/2012,__export__.account_fiscalyear_56,6352,__export__.res_partner_7583,,,
2239,,__export__.account_fiscalyear_57,4/16/2014,__export__.account_fiscalyear_58,6352,__export__.res_partner_7583,,,
2240,,__export__.account_fiscalyear_55,1/23/2013,__export__.account_fiscalyear_56,7071,__export__.res_partner_6502,,,
2241,,__export__.account_fiscalyear_55,6/21/2012,__export__.account_fiscalyear_56,7643,__export__.res_partner_6713,,,
2242,,__export__.account_fiscalyear_55,12/14/2012,__export__.account_fiscalyear_56,871,__export__.res_partner_7561,,,
2243,,__export__.account_fiscalyear_56,7/27/2013,__export__.account_fiscalyear_57,871,__export__.res_partner_7561,,,
2244,1987-1989,,4/3/1995,__export__.account_fiscalyear_431,6537,__export__.res_partner_399,,,
2245,,__export__.account_fiscalyear_54,6/21/2012,__export__.account_fiscalyear_56,7431,__export__.res_partner_5880,,,
2246,,__export__.account_fiscalyear_426,7/20/1995,__export__.account_fiscalyear_431,6537,__export__.res_partner_399,,,
2247,,__export__.account_fiscalyear_427,7/20/1995,__export__.account_fiscalyear_431,6537,__export__.res_partner_399,,,
2248,,__export__.account_fiscalyear_428,7/20/1995,__export__.account_fiscalyear_431,6537,__export__.res_partner_399,,,
2249,,__export__.account_fiscalyear_52,12/9/2009,__export__.account_fiscalyear_53,7588,__export__.res_partner_2970,,,
2250,,__export__.account_fiscalyear_55,7/25/2012,__export__.account_fiscalyear_56,7537,__export__.res_partner_360,,,
2251,1983-1985,,3/31/1995,__export__.account_fiscalyear_430,1098,__export__.res_partner_2323,,,
2252,,__export__.account_fiscalyear_52,10/28/2009,__export__.account_fiscalyear_53,6979,__export__.res_partner_2791,,,
2253,,__export__.account_fiscalyear_54,3/16/2012,__export__.account_fiscalyear_55,6128,__export__.res_partner_8398,,,
2254,,__export__.account_fiscalyear_55,12/17/2012,__export__.account_fiscalyear_56,6128,__export__.res_partner_8398,,,
2255,,__export__.account_fiscalyear_56,5/9/2013,__export__.account_fiscalyear_57,6128,__export__.res_partner_8398,,,
2256,,__export__.account_fiscalyear_54,6/26/2012,__export__.account_fiscalyear_56,6979,__export__.res_partner_2791,,,
2257,,__export__.account_fiscalyear_55,11/28/2012,__export__.account_fiscalyear_56,6935,__export__.res_partner_3072,,,
2258,,__export__.account_fiscalyear_53,6/13/2013,__export__.account_fiscalyear_57,6935,__export__.res_partner_3072,,,
2259,,__export__.account_fiscalyear_54,6/13/2013,__export__.account_fiscalyear_57,6935,__export__.res_partner_3072,,,
2260,,__export__.account_fiscalyear_54,12/8/2012,__export__.account_fiscalyear_56,1237,__export__.res_partner_2155,,,
2261,,__export__.account_fiscalyear_55,5/24/2013,__export__.account_fiscalyear_57,1237,__export__.res_partner_2155,,,
2262,,__export__.account_fiscalyear_55,9/27/2013,__export__.account_fiscalyear_57,1220,__export__.res_partner_4132,,,
2263,,__export__.account_fiscalyear_46,8/18/2003,__export__.account_fiscalyear_47,2110,__export__.res_partner_6898,,,
2264,,__export__.account_fiscalyear_54,3/1/2012,__export__.account_fiscalyear_55,2249,__export__.res_partner_6551,,,
2265,,__export__.account_fiscalyear_49,7/23/2013,__export__.account_fiscalyear_57,2249,__export__.res_partner_6551,,,
2266,,__export__.account_fiscalyear_50,7/23/2013,__export__.account_fiscalyear_57,2249,__export__.res_partner_6551,,,
2267,,__export__.account_fiscalyear_51,7/23/2013,__export__.account_fiscalyear_57,2249,__export__.res_partner_6551,,,
2268,,__export__.account_fiscalyear_52,7/23/2013,__export__.account_fiscalyear_57,2249,__export__.res_partner_6551,,,
2269,,__export__.account_fiscalyear_53,7/23/2013,__export__.account_fiscalyear_57,2249,__export__.res_partner_6551,,,
2270,,__export__.account_fiscalyear_424,12/1/1998,__export__.account_fiscalyear_42,5929,__export__.res_partner_5816,,,
2271,,__export__.account_fiscalyear_425,12/1/1998,__export__.account_fiscalyear_194,5929,__export__.res_partner_5816,,,
2272,,__export__.account_fiscalyear_55,8/17/2012,__export__.account_fiscalyear_56,1101,__export__.res_partner_767,,,
2273,,__export__.account_fiscalyear_55,8/22/2012,__export__.account_fiscalyear_56,5929,__export__.res_partner_5816,,,
2274,,__export__.account_fiscalyear_426,4/16/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2275,,__export__.account_fiscalyear_427,4/16/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2276,,__export__.account_fiscalyear_428,4/16/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2277,,__export__.account_fiscalyear_429,4/16/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2278,,__export__.account_fiscalyear_430,4/16/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2279,,__export__.account_fiscalyear_431,4/16/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2280,,__export__.account_fiscalyear_40,4/16/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2281,,__export__.account_fiscalyear_41,4/16/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2282,,__export__.account_fiscalyear_42,4/16/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2283,,__export__.account_fiscalyear_43,4/16/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2284,,__export__.account_fiscalyear_44,4/16/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2285,,__export__.account_fiscalyear_45,4/16/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2286,,__export__.account_fiscalyear_56,6/25/2013,__export__.account_fiscalyear_57,5929,__export__.res_partner_5816,,,
2287,,__export__.account_fiscalyear_55,8/25/2012,__export__.account_fiscalyear_56,656,__export__.res_partner_356,,,
2288,,__export__.account_fiscalyear_56,12/27/2013,__export__.account_fiscalyear_57,656,__export__.res_partner_356,,,
2289,,__export__.account_fiscalyear_56,10/19/2013,__export__.account_fiscalyear_57,6816,__export__.res_partner_1234,,,
2290,,__export__.account_fiscalyear_54,8/16/2011,__export__.account_fiscalyear_55,1115,__export__.res_partner_4870,,,
2291,,__export__.account_fiscalyear_55,5/17/2012,__export__.account_fiscalyear_56,749,__export__.res_partner_626,,,
2292,,__export__.account_fiscalyear_56,5/27/2013,__export__.account_fiscalyear_57,749,__export__.res_partner_626,,,
2293,,__export__.account_fiscalyear_429,3/28/1995,__export__.account_fiscalyear_430,2094,__export__.res_partner_6414,,,
2294,,__export__.account_fiscalyear_57,4/8/2014,__export__.account_fiscalyear_58,749,__export__.res_partner_626,,,
2295,,__export__.account_fiscalyear_55,2/1/2013,__export__.account_fiscalyear_56,2094,__export__.res_partner_6414,,,
2296,,__export__.account_fiscalyear_55,5/15/2013,__export__.account_fiscalyear_57,7399,__export__.res_partner_4060,,,
2297,,__export__.account_fiscalyear_56,6/4/2013,__export__.account_fiscalyear_57,7399,__export__.res_partner_4060,,,
2298,,__export__.account_fiscalyear_54,6/7/2012,__export__.account_fiscalyear_56,5412,__export__.res_partner_6907,,,
2299,,__export__.account_fiscalyear_55,12/21/2012,__export__.account_fiscalyear_56,5412,__export__.res_partner_6907,,,
2300,,__export__.account_fiscalyear_56,1/28/2014,__export__.account_fiscalyear_57,5412,__export__.res_partner_6907,,,
2301,,__export__.account_fiscalyear_53,2/14/2011,__export__.account_fiscalyear_54,5813,__export__.res_partner_7623,,,
2302,,__export__.account_fiscalyear_52,1/14/2010,__export__.account_fiscalyear_53,6315,__export__.res_partner_3526,,,
2303,,__export__.account_fiscalyear_54,7/19/2011,__export__.account_fiscalyear_55,5813,__export__.res_partner_7623,,,
2304,,__export__.account_fiscalyear_55,2/7/2013,__export__.account_fiscalyear_56,5813,__export__.res_partner_7623,,,
2305,,__export__.account_fiscalyear_56,10/7/2013,__export__.account_fiscalyear_57,5813,__export__.res_partner_7623,,,
2306,,__export__.account_fiscalyear_53,1/7/2011,__export__.account_fiscalyear_54,7815,__export__.res_partner_5786,,,
2307,,__export__.account_fiscalyear_48,9/13/2005,__export__.account_fiscalyear_49,4413,__export__.res_partner_2083,,,
2308,,__export__.account_fiscalyear_49,8/21/2006,__export__.account_fiscalyear_50,4413,__export__.res_partner_2083,,,
2309,,__export__.account_fiscalyear_50,11/29/2007,__export__.account_fiscalyear_51,4413,__export__.res_partner_2083,,,
2310,,__export__.account_fiscalyear_52,11/20/2009,__export__.account_fiscalyear_53,4413,__export__.res_partner_2083,,,
2311,1979-1981,,3/31/1995,__export__.account_fiscalyear_430,4402,__export__.res_partner_336,,,
2312,,__export__.account_fiscalyear_51,8/24/2009,__export__.account_fiscalyear_53,777,__export__.res_partner_2930,,,
2313,,__export__.account_fiscalyear_52,8/24/2009,__export__.account_fiscalyear_53,777,__export__.res_partner_2930,,,
2314,1981-1991,,3/31/1995,__export__.account_fiscalyear_430,4402,__export__.res_partner_336,,,
2315,,__export__.account_fiscalyear_49,12/18/2013,__export__.account_fiscalyear_57,628,__export__.res_partner_6707,,,
2316,,__export__.account_fiscalyear_50,12/18/2013,__export__.account_fiscalyear_57,628,__export__.res_partner_6707,,,
2317,,__export__.account_fiscalyear_51,12/18/2013,__export__.account_fiscalyear_57,628,__export__.res_partner_6707,,,
2318,,__export__.account_fiscalyear_52,12/18/2013,__export__.account_fiscalyear_57,628,__export__.res_partner_6707,,,
2319,,__export__.account_fiscalyear_53,12/18/2013,__export__.account_fiscalyear_57,628,__export__.res_partner_6707,,,
2320,1990-1992,,3/31/1995,__export__.account_fiscalyear_430,4594,__export__.res_partner_2736,,,
2321,,__export__.account_fiscalyear_55,5/10/2012,__export__.account_fiscalyear_56,7430,__export__.res_partner_2978,,,
2322,,__export__.account_fiscalyear_56,4/18/2013,__export__.account_fiscalyear_57,7430,__export__.res_partner_2978,,,
2323,,__export__.account_fiscalyear_51,2/16/2009,__export__.account_fiscalyear_52,4594,__export__.res_partner_2736,,,
2324,,__export__.account_fiscalyear_52,12/24/2009,__export__.account_fiscalyear_53,4594,__export__.res_partner_2736,,,
2326,,__export__.account_fiscalyear_55,3/23/2013,__export__.account_fiscalyear_56,4594,__export__.res_partner_2736,,,
2327,,__export__.account_fiscalyear_56,1/8/2014,__export__.account_fiscalyear_57,4594,__export__.res_partner_2736,,,
2328,,__export__.account_fiscalyear_57,4/8/2014,__export__.account_fiscalyear_58,7430,__export__.res_partner_2978,,,
2329,,__export__.account_fiscalyear_53,8/8/2012,__export__.account_fiscalyear_56,8203,__export__.res_partner_6492,,,
2330,,__export__.account_fiscalyear_53,10/15/2010,__export__.account_fiscalyear_54,744,__export__.res_partner_4355,,,
2331,,__export__.account_fiscalyear_56,7/22/2013,__export__.account_fiscalyear_57,744,__export__.res_partner_4355,,,
2332,,__export__.account_fiscalyear_55,9/3/2012,__export__.account_fiscalyear_56,7883,__export__.res_partner_8068,,,
2333,,__export__.account_fiscalyear_56,7/23/2013,__export__.account_fiscalyear_57,7883,__export__.res_partner_8068,,,
2334,,__export__.account_fiscalyear_55,4/23/2012,__export__.account_fiscalyear_56,6564,__export__.res_partner_6929,,,
2335,,__export__.account_fiscalyear_56,6/26/2013,__export__.account_fiscalyear_57,6564,__export__.res_partner_6929,,,
2336,,__export__.account_fiscalyear_54,5/11/2012,__export__.account_fiscalyear_56,1087,__export__.res_partner_6690,,,
2337,1985-1992,,3/31/1995,__export__.account_fiscalyear_430,787,__export__.res_partner_3664,,,
2338,,__export__.account_fiscalyear_55,12/20/2013,__export__.account_fiscalyear_57,1087,__export__.res_partner_6690,,,
2339,,__export__.account_fiscalyear_56,12/20/2013,__export__.account_fiscalyear_57,1087,__export__.res_partner_6690,,,
2340,,__export__.account_fiscalyear_54,12/7/2011,__export__.account_fiscalyear_55,6586,__export__.res_partner_7490,,,
2341,,__export__.account_fiscalyear_55,6/15/2012,__export__.account_fiscalyear_56,6586,__export__.res_partner_7490,,,
2342,,__export__.account_fiscalyear_54,5/17/2012,__export__.account_fiscalyear_56,6606,__export__.res_partner_6658,,,
2343,,__export__.account_fiscalyear_51,10/9/2009,__export__.account_fiscalyear_53,7717,__export__.res_partner_2273,,,
2344,,__export__.account_fiscalyear_52,10/9/2009,__export__.account_fiscalyear_53,7717,__export__.res_partner_2273,,,
2345,,__export__.account_fiscalyear_50,12/28/2007,__export__.account_fiscalyear_51,6357,__export__.res_partner_747,,,
2346,1993-1995,,4/5/1995,__export__.account_fiscalyear_431,4425,__export__.res_partner_6784,,,
2347,,__export__.account_fiscalyear_55,9/11/2012,__export__.account_fiscalyear_56,811,__export__.res_partner_3882,,,
2348,,__export__.account_fiscalyear_56,7/6/2013,__export__.account_fiscalyear_57,811,__export__.res_partner_3882,,,
2349,,__export__.account_fiscalyear_54,12/24/2011,__export__.account_fiscalyear_55,810,__export__.res_partner_1958,,,
2350,,__export__.account_fiscalyear_55,9/18/2012,__export__.account_fiscalyear_56,810,__export__.res_partner_1958,,,
2351,,__export__.account_fiscalyear_53,3/25/2013,__export__.account_fiscalyear_56,810,__export__.res_partner_1958,,,
2352,,__export__.account_fiscalyear_56,12/18/2013,__export__.account_fiscalyear_57,810,__export__.res_partner_1958,,,
2353,,__export__.account_fiscalyear_55,12/7/2013,__export__.account_fiscalyear_57,1033,__export__.res_partner_382,,,
2354,,__export__.account_fiscalyear_55,5/14/2012,__export__.account_fiscalyear_56,5732,__export__.res_partner_4656,,,
2355,,__export__.account_fiscalyear_55,3/2/2013,__export__.account_fiscalyear_56,7006,__export__.res_partner_3296,,,
2356,,__export__.account_fiscalyear_52,12/28/2013,__export__.account_fiscalyear_57,8047,__export__.res_partner_4135,,,
2357,,__export__.account_fiscalyear_53,12/28/2013,__export__.account_fiscalyear_57,8047,__export__.res_partner_4135,,,
2358,,__export__.account_fiscalyear_54,12/28/2013,__export__.account_fiscalyear_57,8047,__export__.res_partner_4135,,,
2359,,__export__.account_fiscalyear_55,12/28/2013,__export__.account_fiscalyear_57,8047,__export__.res_partner_4135,,,
2360,,__export__.account_fiscalyear_55,7/2/2012,__export__.account_fiscalyear_56,866,__export__.res_partner_3867,,,
2361,,__export__.account_fiscalyear_54,8/12/2013,__export__.account_fiscalyear_57,8268,__export__.res_partner_2166,,,
2362,,__export__.account_fiscalyear_55,8/12/2013,__export__.account_fiscalyear_57,8268,__export__.res_partner_2166,,,
2363,,__export__.account_fiscalyear_54,5/6/2011,__export__.account_fiscalyear_55,6113,__export__.res_partner_7574,,,
2364,,__export__.account_fiscalyear_54,10/8/2012,__export__.account_fiscalyear_56,6391,__export__.res_partner_6102,,,
2365,,__export__.account_fiscalyear_55,10/8/2012,__export__.account_fiscalyear_56,6391,__export__.res_partner_6102,,,
2366,,__export__.account_fiscalyear_53,2/7/2014,__export__.account_fiscalyear_57,7937,__export__.res_partner_5581,,,
2367,,__export__.account_fiscalyear_54,2/7/2014,__export__.account_fiscalyear_57,7937,__export__.res_partner_5581,,,
2368,,__export__.account_fiscalyear_55,2/7/2014,__export__.account_fiscalyear_57,7937,__export__.res_partner_5581,,,
2369,,__export__.account_fiscalyear_56,2/7/2014,__export__.account_fiscalyear_57,7937,__export__.res_partner_5581,,,
2370,,__export__.account_fiscalyear_55,5/9/2012,__export__.account_fiscalyear_56,7967,__export__.res_partner_63,,,
2371,,__export__.account_fiscalyear_56,4/17/2013,__export__.account_fiscalyear_57,7967,__export__.res_partner_63,,,
2372,,__export__.account_fiscalyear_57,4/8/2014,__export__.account_fiscalyear_58,7967,__export__.res_partner_63,,,
2373,,__export__.account_fiscalyear_56,5/10/2013,__export__.account_fiscalyear_57,6692,__export__.res_partner_4550,,,
2374,,__export__.account_fiscalyear_54,5/7/2011,__export__.account_fiscalyear_55,826,__export__.res_partner_902,,,
2375,,__export__.account_fiscalyear_47,7/17/2004,__export__.account_fiscalyear_48,4105,__export__.res_partner_5603,,,
2376,,__export__.account_fiscalyear_44,9/20/2001,__export__.account_fiscalyear_45,6364,__export__.res_partner_4809,,,
2377,,__export__.account_fiscalyear_47,10/4/2004,__export__.account_fiscalyear_48,6364,__export__.res_partner_4809,,,
2378,,__export__.account_fiscalyear_54,5/30/2012,__export__.account_fiscalyear_56,4105,__export__.res_partner_5603,,,
2379,,__export__.account_fiscalyear_55,5/30/2012,__export__.account_fiscalyear_56,4105,__export__.res_partner_5603,,,
2380,,__export__.account_fiscalyear_56,2/18/2014,__export__.account_fiscalyear_57,4105,__export__.res_partner_5603,,,
2381,,__export__.account_fiscalyear_56,3/20/2014,__export__.account_fiscalyear_57,557,__export__.res_partner_1890,,,
2382,,__export__.account_fiscalyear_52,1/12/2010,__export__.account_fiscalyear_53,613,__export__.res_partner_3557,,,
2383,,__export__.account_fiscalyear_52,12/24/2009,__export__.account_fiscalyear_53,4616,__export__.res_partner_332,,,
2384,,__export__.account_fiscalyear_53,6/16/2010,__export__.account_fiscalyear_54,4616,__export__.res_partner_332,,,
2385,,__export__.account_fiscalyear_429,4/3/1995,__export__.account_fiscalyear_431,618,__export__.res_partner_3367,,,
2386,,__export__.account_fiscalyear_55,10/25/2012,__export__.account_fiscalyear_56,618,__export__.res_partner_3367,,,
2387,,__export__.account_fiscalyear_56,3/22/2014,__export__.account_fiscalyear_57,618,__export__.res_partner_3367,,,
2388,,__export__.account_fiscalyear_41,6/1/2002,__export__.account_fiscalyear_46,633,__export__.res_partner_7758,,,
2389,,__export__.account_fiscalyear_42,6/1/2002,__export__.account_fiscalyear_46,633,__export__.res_partner_7758,,,
2390,,__export__.account_fiscalyear_43,6/1/2002,__export__.account_fiscalyear_46,633,__export__.res_partner_7758,,,
2391,,__export__.account_fiscalyear_56,2/26/2014,__export__.account_fiscalyear_57,652,__export__.res_partner_3447,,,
2392,1983-1991,,3/31/1995,__export__.account_fiscalyear_430,5432,__export__.res_partner_8058,,,
2393,,__export__.account_fiscalyear_40,7/20/1998,__export__.account_fiscalyear_42,5432,__export__.res_partner_8058,,,
2394,,__export__.account_fiscalyear_41,7/20/1998,__export__.account_fiscalyear_42,5432,__export__.res_partner_8058,,,
2395,,__export__.account_fiscalyear_54,1/25/2012,__export__.account_fiscalyear_55,5432,__export__.res_partner_8058,,,
2396,,__export__.account_fiscalyear_55,3/23/2013,__export__.account_fiscalyear_56,5432,__export__.res_partner_8058,,,
2397,,__export__.account_fiscalyear_56,2/25/2014,__export__.account_fiscalyear_57,5432,__export__.res_partner_8058,,,
2398,,__export__.account_fiscalyear_55,12/21/2012,__export__.account_fiscalyear_56,4282,__export__.res_partner_697,,,
2399,,__export__.account_fiscalyear_55,3/12/2013,__export__.account_fiscalyear_56,5980,__export__.res_partner_5105,,,
2400,,__export__.account_fiscalyear_56,6/27/2013,__export__.account_fiscalyear_57,5980,__export__.res_partner_5105,,,
2401,,__export__.account_fiscalyear_48,8/16/2013,__export__.account_fiscalyear_57,5980,__export__.res_partner_5105,,,
2402,,__export__.account_fiscalyear_49,8/16/2013,__export__.account_fiscalyear_57,5980,__export__.res_partner_5105,,,
2403,,__export__.account_fiscalyear_50,8/16/2013,__export__.account_fiscalyear_57,5980,__export__.res_partner_5105,,,
2404,,__export__.account_fiscalyear_51,1/23/2014,__export__.account_fiscalyear_57,5980,__export__.res_partner_5105,,,
2405,,__export__.account_fiscalyear_52,1/23/2014,__export__.account_fiscalyear_57,5980,__export__.res_partner_5105,,,
2406,,__export__.account_fiscalyear_55,6/15/2012,__export__.account_fiscalyear_56,6874,__export__.res_partner_8465,,,
2407,,__export__.account_fiscalyear_55,6/21/2012,__export__.account_fiscalyear_56,6347,__export__.res_partner_2466,,,
2408,,__export__.account_fiscalyear_55,7/30/2012,__export__.account_fiscalyear_56,6339,__export__.res_partner_4201,,,
2409,,__export__.account_fiscalyear_56,9/7/2013,__export__.account_fiscalyear_57,6339,__export__.res_partner_4201,,,
2410,,__export__.account_fiscalyear_48,5/27/2005,__export__.account_fiscalyear_49,6490,__export__.res_partner_2620,,,
2411,,__export__.account_fiscalyear_55,6/25/2012,__export__.account_fiscalyear_56,6244,__export__.res_partner_1399,,,
2412,,__export__.account_fiscalyear_56,5/24/2013,__export__.account_fiscalyear_57,6244,__export__.res_partner_1399,,,
